tau,t,y,v
0.01,7.33,0.500226,-0.865896
0.01,7.34,0.491542,-0.870855
0.01,7.35,0.482809,-0.875727
0.01,7.36,0.474028,-0.880511
0.01,7.37,0.465199,-0.885207
0.01,7.38,0.456324,-0.889815
0.01,7.39,0.447403,-0.894334
0.01,7.4,0.438437,-0.898763
0.01,7.41,0.429427,-0.903102
0.01,7.42,0.420375,-0.907352
0.01,7.43,0.41128,-0.91151
0.01,7.44,0.402145,-0.915577
0.01,7.45,0.392969,-0.919553
0.01,7.46,0.383754,-0.923437
0.01,7.47,0.3745,-0.927228
0.01,7.48,0.365209,-0.930927
0.01,7.49,0.355882,-0.934532
0.01,7.5,0.346518,-0.938044
0.01,7.51,0.337121,-0.941462
0.01,7.52,0.327689,-0.944787
0.01,7.53,0.318225,-0.948016
0.01,7.54,0.308729,-0.951151
0.01,7.55,0.299202,-0.954191
0.01,7.56,0.289645,-0.957135
0.01,7.57,0.280059,-0.959984
0.01,7.58,0.270445,-0.962736
0.01,7.59,0.260804,-0.965393
0.01,7.6,0.251137,-0.967952
0.01,7.61,0.241445,-0.970415
0.01,7.62,0.231729,-0.972781
0.01,7.63,0.22199,-0.97505
0.01,7.64,0.212228,-0.977221
0.01,7.65,0.202445,-0.979295
0.01,7.66,0.192642,-0.98127
0.01,7.67,0.18282,-0.983147
0.01,7.68,0.172979,-0.984926
0.01,7.69,0.163121,-0.986607
0.01,7.7,0.153247,-0.988189
0.01,7.71,0.143358,-0.989672
0.01,7.72,0.133454,-0.991056
0.01,7.73,0.123537,-0.992341
0.01,7.74,0.113607,-0.993527
0.01,7.75,0.103666,-0.994613
0.01,7.76,0.0937147,-0.9956
0.01,7.77,0.083754,-0.996487
0.01,7.78,0.0737849,-0.997275
0.01,7.79,0.0638085,-0.997963
0.01,7.8,0.0538257,-0.998551
0.01,7.81,0.0438375,-0.99904
0.01,7.82,0.0338449,-0.999428
0.01,7.83,0.0238489,-0.999717
0.01,7.84,0.0138505,-0.999905
0.01,7.85,0.0038508,-0.999994
0.01,7.86,-0.00614933,-0.999982
0.01,7.87,-0.0161488,-0.999871
0.01,7.88,-0.0261467,-0.999659
0.01,7.89,-0.036142,-0.999348
0.01,7.9,-0.0461337,-0.998936
0.01,7.91,-0.0561208,-0.998425
0.01,7.92,-0.0661022,-0.997814
0.01,7.93,-0.076077,-0.997103
0.01,7.94,-0.0860443,-0.996292
0.01,7.95,-0.0960029,-0.995382
0.01,7.96,-0.105952,-0.994372
0.01,7.97,-0.11589,-0.993263
0.01,7.98,-0.125817,-0.992054
0.01,7.99,-0.135731,-0.990747
0.01,8,-0.145632,-0.98934
0.01,8.01,-0.155518,-0.987834
0.01,8.02,-0.165389,-0.986229
0.01,8.03,-0.175243,-0.984526
0.01,8.04,-0.185079,-0.982725
0.01,8.05,-0.194897,-0.980825
0.01,8.06,-0.204696,-0.978827
0.01,8.07,-0.214474,-0.976731
0.01,8.08,-0.22423,-0.974537
0.01,8.09,-0.233965,-0.972246
0.01,8.1,-0.243675,-0.969858
0.01,8.11,-0.253362,-0.967373
0.01,8.12,-0.263023,-0.964791
0.01,8.13,-0.272658,-0.962112
0.01,8.14,-0.282265,-0.959338
0.01,8.15,-0.291844,-0.956467
0.01,8.16,-0.301394,-0.953501
0.01,8.17,-0.310914,-0.950439
0.01,8.18,-0.320403,-0.947282
0.01,8.19,-0.32986,-0.944031
0.01,8.2,-0.339284,-0.940685
0.01,8.21,-0.348674,-0.937245
0.01,8.22,-0.358029,-0.933712
0.01,8.23,-0.367348,-0.930085
0.01,8.24,-0.37663,-0.926365
0.01,8.25,-0.385875,-0.922552
0.01,8.26,-0.395081,-0.918647
0.01,8.27,-0.404248,-0.91465
0.01,8.28,-0.413374,-0.910562
0.01,8.29,-0.422459,-0.906383
0.01,8.3,-0.431502,-0.902113
0.01,8.31,-0.440502,-0.897753
0.01,8.32,-0.449457,-0.893303
0.01,8.33,-0.458368,-0.888764
0.01,8.34,-0.467232,-0.884136
0.01,8.35,-0.47605,-0.879419
0.01,8.36,-0.484821,-0.874615
0.01,8.37,-0.493543,-0.869723
0.01,8.38,-0.502215,-0.864744
0.01,8.39,-0.510838,-0.859678
0.01,8.4,-0.519409,-0.854527
0.01,8.41,-0.527928,-0.84929
0.01,8.42,-0.536395,-0.843969
0.01,8.43,-0.544808,-0.838562
0.01,8.44,-0.553166,-0.833072
0.01,8.45,-0.561469,-0.827499
0.01,8.46,-0.569716,-0.821843
0.01,8.47,-0.577906,-0.816105
0.01,8.48,-0.586038,-0.810285
0.01,8.49,-0.594112,-0.804384
0.01,8.5,-0.602126,-0.798403
0.01,8.51,-0.61008,-0.792341
0.01,8.52,-0.617972,-0.786201
0.01,8.53,-0.625804,-0.779982
0.01,8.54,-0.633572,-0.773685
0.01,8.55,-0.641277,-0.767311
0.01,8.56,-0.648918,-0.760859
0.01,8.57,-0.656494,-0.754332
0.01,8.58,-0.664005,-0.74773
0.01,8.59,-0.671449,-0.741052
0.01,8.6,-0.678826,-0.734301
0.01,8.61,-0.686135,-0.727476
0.01,8.62,-0.693376,-0.720578
0.01,8.63,-0.700547,-0.713608
0.01,8.64,-0.707648,-0.706567
0.01,8.65,-0.714678,-0.699455
0.01,8.66,-0.721637,-0.692273
0.01,8.67,-0.728523,-0.685022
0.01,8.68,-0.735337,-0.677703
0.01,8.69,-0.742078,-0.670316
0.01,8.7,-0.748744,-0.662861
0.01,8.71,-0.755335,-0.655341
0.01,8.72,-0.76185,-0.647755
0.01,8.73,-0.76829,-0.640104
0.01,8.74,-0.774652,-0.632389
0.01,8.75,-0.780938,-0.624611
0.01,8.76,-0.787145,-0.61677
0.01,8.77,-0.793273,-0.608868
0.01,8.78,-0.799322,-0.600905
0.01,8.79,-0.805291,-0.592881
0.01,8.8,-0.81118,-0.584799
0.01,8.81,-0.816987,-0.576658
0.01,8.82,-0.822713,-0.568459
0.01,8.83,-0.828356,-0.560204
0.01,8.84,-0.833917,-0.551892
0.01,8.85,-0.839394,-0.543525
0.01,8.86,-0.844787,-0.535104
0.01,8.87,-0.850096,-0.526629
0.01,8.88,-0.85532,-0.518102
0.01,8.89,-0.860458,-0.509523
0.01,8.9,-0.86551,-0.500893
0.01,8.91,-0.870476,-0.492213
0.01,8.92,-0.875355,-0.483484
0.01,8.93,-0.880146,-0.474706
0.01,8.94,-0.884849,-0.465881
0.01,8.95,-0.889463,-0.457009
0.01,8.96,-0.893989,-0.448091
0.01,8.97,-0.898425,-0.439129
0.01,8.98,-0.902772,-0.430123
0.01,8.99,-0.907028,-0.421074
0.01,9,-0.911193,-0.411982
0.01,9.01,-0.915267,-0.40285
0.01,9.02,-0.91925,-0.393677
0.01,9.03,-0.923141,-0.384465
0.01,9.04,-0.926939,-0.375214
0.01,9.05,-0.930645,-0.365926
0.01,9.06,-0.934258,-0.356601
0.01,9.07,-0.937777,-0.347241
0.01,9.08,-0.941203,-0.337846
0.01,9.09,-0.944534,-0.328417
0.01,9.1,-0.947771,-0.318955
0.01,9.11,-0.950913,-0.309461
0.01,9.12,-0.95396,-0.299937
0.01,9.13,-0.956912,-0.290382
0.01,9.14,-0.959768,-0.280798
0.01,9.15,-0.962528,-0.271187
0.01,9.16,-0.965192,-0.261548
0.01,9.17,-0.967759,-0.251883
0.01,9.18,-0.970229,-0.242193
0.01,9.19,-0.972603,-0.232478
0.01,9.2,-0.974879,-0.222741
0.01,9.21,-0.977058,-0.212981
0.01,9.22,-0.979139,-0.2032
0.01,9.23,-0.981122,-0.193398
0.01,9.24,-0.983006,-0.183577
0.01,9.25,-0.984793,-0.173738
0.01,9.26,-0.986481,-0.163881
0.01,9.27,-0.988071,-0.154008
0.01,9.28,-0.989561,-0.14412
0.01,9.29,-0.990953,-0.134217
0.01,9.3,-0.992246,-0.124301
0.01,9.31,-0.993439,-0.114372
0.01,9.32,-0.994533,-0.104432
0.01,9.33,-0.995528,-0.0944814
0.01,9.34,-0.996423,-0.0845214
0.01,9.35,-0.997218,-0.074553
0.01,9.36,-0.997914,-0.0645771
0.01,9.37,-0.99851,-0.0545947
0.01,9.38,-0.999006,-0.0446069
0.01,9.39,-0.999402,-0.0346146
0.01,9.4,-0.999698,-0.0246188
0.01,9.41,-0.999894,-0.0146206
0.01,9.42,-0.999991,-0.00462095
0.01,9.43,-0.999987,0.00537918
0.01,9.44,-0.999883,0.0153788
0.01,9.45,-0.999679,0.0253768
0.01,9.46,-0.999375,0.0353724
0.01,9.47,-0.998972,0.0453643
0.01,9.48,-0.998468,0.0553518
0.01,9.49,-0.997865,0.0653337
0.01,9.5,-0.997161,0.0753091
0.01,9.51,-0.996358,0.0852769
0.01,9.52,-0.995456,0.0952363
0.01,9.53,-0.994454,0.105186
0.01,9.54,-0.993352,0.115125
0.01,9.55,-0.992151,0.125053
0.01,9.56,-0.990851,0.134968
0.01,9.57,-0.989452,0.14487
0.01,9.58,-0.987954,0.154757
0.01,9.59,-0.986357,0.164629
0.01,9.6,-0.984661,0.174485
0.01,9.61,-0.982867,0.184322
0.01,9.62,-0.980975,0.194142
0.01,9.63,-0.978984,0.203942
0.01,9.64,-0.976896,0.213722
0.01,9.65,-0.97471,0.22348
0.01,9.66,-0.972426,0.233216
0.01,9.67,-0.970045,0.242928
0.01,9.68,-0.967568,0.252617
0.01,9.69,-0.964993,0.26228
0.01,9.7,-0.962322,0.271917
0.01,9.71,-0.959555,0.281526
0.01,9.72,-0.956692,0.291108
0.01,9.73,-0.953733,0.30066
0.01,9.74,-0.950678,0.310182
0.01,9.75,-0.947529,0.319674
0.01,9.76,-0.944285,0.329133
0.01,9.77,-0.940946,0.338559
0.01,9.78,-0.937514,0.347952
0.01,9.79,-0.933987,0.35731
0.01,9.8,-0.930368,0.366632
0.01,9.81,-0.926655,0.375917
0.01,9.82,-0.922849,0.385165
0.01,9.83,-0.918951,0.394374
0.01,9.84,-0.914962,0.403544
0.01,9.85,-0.910881,0.412673
0.01,9.86,-0.906708,0.421761
0.01,9.87,-0.902445,0.430807
0.01,9.88,-0.898092,0.43981
0.01,9.89,-0.893649,0.448769
0.01,9.9,-0.889117,0.457683
0.01,9.91,-0.884495,0.466551
0.01,9.92,-0.879786,0.475373
0.01,9.93,-0.874988,0.484147
0.01,9.94,-0.870103,0.492873
0.01,9.95,-0.865131,0.501549
0.01,9.96,-0.860072,0.510175
0.01,9.97,-0.854927,0.518751
0.01,9.98,-0.849697,0.527274
0.01,9.99,-0.844382,0.535745
0.01,10,-0.838982,0.544162
0.01,10.01,-0.833498,0.552524
0.01,10.02,-0.827931,0.560832
0.01,10.03,-0.822282,0.569083
0.01,10.04,-0.81655,0.577277
0.01,10.05,-0.810736,0.585414
0.01,10.06,-0.804841,0.593492
0.01,10.07,-0.798866,0.601511
0.01,10.08,-0.792811,0.609469
0.01,10.09,-0.786677,0.617367
0.01,10.1,-0.780464,0.625203
0.01,10.11,-0.774173,0.632976
0.01,10.12,-0.767804,0.640686
0.01,10.13,-0.761359,0.648332
0.01,10.14,-0.754838,0.655913
0.01,10.15,-0.748241,0.663429
0.01,10.16,-0.741569,0.670878
0.01,10.17,-0.734823,0.67826
0.01,10.18,-0.728004,0.685575
0.01,10.19,-0.721112,0.692821
0.01,10.2,-0.714148,0.699997
0.01,10.21,-0.707112,0.707103
0.01,10.22,-0.700006,0.714139
0.01,10.23,-0.692829,0.721104
0.01,10.24,-0.685583,0.727996
0.01,10.25,-0.678269,0.734815
0.01,10.26,-0.670887,0.741561
0.01,10.27,-0.663438,0.748233
0.01,10.28,-0.655922,0.75483
0.01,10.29,-0.648341,0.761351
0.01,10.3,-0.640695,0.767797
0.01,10.31,-0.632985,0.774165
0.01,10.32,-0.625212,0.780457
0.01,10.33,-0.617376,0.78667
0.01,10.34,-0.609479,0.792804
0.01,10.35,-0.60152,0.798859
0.01,10.36,-0.593502,0.804834
0.01,10.37,-0.585424,0.810729
0.01,10.38,-0.577287,0.816543
0.01,10.39,-0.569093,0.822275
0.01,10.4,-0.560841,0.827925
0.01,10.41,-0.552534,0.833492
0.01,10.42,-0.544172,0.838975
0.01,10.43,-0.535755,0.844375
0.01,10.44,-0.527284,0.849691
0.01,10.45,-0.518761,0.854921
0.01,10.46,-0.510186,0.860066
0.01,10.47,-0.50156,0.865125
0.01,10.48,-0.492883,0.870097
0.01,10.49,-0.484158,0.874982
0.01,10.5,-0.475384,0.87978
0.01,10.51,-0.466562,0.88449
0.01,10.52,-0.457694,0.889111
0.01,10.53,-0.44878,0.893644
0.01,10.54,-0.439821,0.898087
0.01,10.55,-0.430818,0.90244
0.01,10.56,-0.421772,0.906703
0.01,10.57,-0.412684,0.910876
0.01,10.58,-0.403555,0.914957
0.01,10.59,-0.394385,0.918947
0.01,10.6,-0.385176,0.922845
0.01,10.61,-0.375928,0.92665
0.01,10.62,-0.366643,0.930363
0.01,10.63,-0.357321,0.933983
0.01,10.64,-0.347963,0.93751
0.01,10.65,-0.338571,0.940942
0.01,10.66,-0.329144,0.944281
0.01,10.67,-0.319685,0.947525
0.01,10.68,-0.310194,0.950675
0.01,10.69,-0.300671,0.953729
0.01,10.7,-0.291119,0.956688
0.01,10.71,-0.281538,0.959552
0.01,10.72,-0.271928,0.962319
0.01,10.73,-0.262291,0.96499
0.01,10.74,-0.252628,0.967565
0.01,10.75,-0.24294,0.970043
0.01,10.76,-0.233227,0.972424
0.01,10.77,-0.223491,0.974707
0.01,10.78,-0.213733,0.976893
0.01,10.79,-0.203954,0.978982
0.01,10.8,-0.194154,0.980973
0.01,10.81,-0.184334,0.982865
0.01,10.82,-0.174496,0.984659
0.01,10.83,-0.164641,0.986355
0.01,10.84,-0.154769,0.987952
0.01,10.85,-0.144882,0.98945
0.01,10.86,-0.13498,0.99085
0.01,10.87,-0.125065,0.99215
0.01,10.88,-0.115137,0.993351
0.01,10.89,-0.105198,0.994453
0.01,10.9,-0.0952481,0.995455
0.01,10.91,-0.0852888,0.996358
0.01,10.92,-0.075321,0.997161
0.01,10.93,-0.0653456,0.997864
0.01,10.94,-0.0553637,0.998468
0.01,10.95,-0.0453763,0.998971
0.01,10.96,-0.0353843,0.999375
0.01,10.97,-0.0253888,0.999679
0.01,10.98,-0.0153907,0.999883
0.01,10.99,-0.00539111,0.999987
0.01,11,0.00460903,0.999991
0.01,11.01,0.0146087,0.999895
0.01,11.02,0.0246069,0.999699
0.01,11.03,0.0346027,0.999403
0.01,11.04,0.044595,0.999007
0.01,11.05,0.0545828,0.998511
0.01,11.06,0.0645652,0.997915
0.01,11.07,0.0745411,0.997219
0.01,11.08,0.0845096,0.996424
0.01,11.09,0.0944696,0.995529
0.01,11.1,0.10442,0.994535
0.01,11.11,0.11436,0.993441
0.01,11.12,0.124289,0.992247
0.01,11.13,0.134205,0.990955
0.01,11.14,0.144108,0.989563
0.01,11.15,0.153996,0.988073
0.01,11.16,0.16387,0.986483
0.01,11.17,0.173726,0.984795
0.01,11.18,0.183565,0.983009
0.01,11.19,0.193386,0.981124
0.01,11.2,0.203188,0.979141
0.01,11.21,0.212969,0.97706
0.01,11.22,0.222729,0.974882
0.01,11.23,0.232467,0.972606
0.01,11.24,0.242181,0.970232
0.01,11.25,0.251871,0.967762
0.01,11.26,0.261536,0.965195
0.01,11.27,0.271175,0.962531
0.01,11.28,0.280787,0.959772
0.01,11.29,0.290371,0.956916
0.01,11.3,0.299925,0.953964
0.01,11.31,0.30945,0.950917
0.01,11.32,0.318944,0.947775
0.01,11.33,0.328406,0.944538
0.01,11.34,0.337835,0.941207
0.01,11.35,0.34723,0.937782
0.01,11.36,0.35659,0.934262
0.01,11.37,0.365915,0.93065
0.01,11.38,0.375203,0.926944
0.01,11.39,0.384454,0.923146
0.01,11.4,0.393666,0.919255
0.01,11.41,0.402839,0.915272
0.01,11.42,0.411972,0.911198
0.01,11.43,0.421063,0.907033
0.01,11.44,0.430112,0.902777
0.01,11.45,0.439118,0.898431
0.01,11.46,0.448081,0.893995
0.01,11.47,0.456998,0.889469
0.01,11.48,0.46587,0.884855
0.01,11.49,0.474695,0.880152
0.01,11.5,0.483473,0.875361
0.01,11.51,0.492203,0.870482
0.01,11.52,0.500883,0.865517
0.01,11.53,0.509513,0.860465
0.01,11.54,0.518092,0.855326
0.01,11.55,0.52662,0.850103
0.01,11.56,0.535094,0.844794
0.01,11.57,0.543515,0.839401
0.01,11.58,0.551882,0.833924
0.01,11.59,0.560194,0.828363
0.01,11.6,0.56845,0.82272
0.01,11.61,0.576648,0.816994
0.01,11.62,0.584789,0.811187
0.01,11.63,0.592872,0.805298
0.01,11.64,0.600895,0.79933
0.01,11.65,0.608859,0.793281
0.01,11.66,0.616761,0.787152
0.01,11.67,0.624602,0.780945
0.01,11.68,0.63238,0.77466
0.01,11.69,0.640095,0.768298
0.01,11.7,0.647746,0.761858
0.01,11.71,0.655332,0.755343
0.01,11.72,0.662853,0.748752
0.01,11.73,0.670307,0.742086
0.01,11.74,0.677694,0.735346
0.01,11.75,0.685014,0.728532
0.01,11.76,0.692265,0.721645
0.01,11.77,0.699447,0.714687
0.01,11.78,0.706559,0.707656
0.01,11.79,0.7136,0.700555
0.01,11.8,0.72057,0.693384
0.01,11.81,0.727468,0.686144
0.01,11.82,0.734293,0.678835
0.01,11.83,0.741044,0.671458
0.01,11.84,0.747722,0.664014
0.01,11.85,0.754325,0.656504
0.01,11.86,0.760852,0.648928
0.01,11.87,0.767303,0.641287
0.01,11.88,0.773678,0.633582
0.01,11.89,0.779975,0.625813
0.01,11.9,0.786194,0.617982
0.01,11.91,0.792335,0.610089
0.01,11.92,0.798396,0.602135
0.01,11.93,0.804377,0.594121
0.01,11.94,0.810278,0.586048
0.01,11.95,0.816098,0.577916
0.01,11.96,0.821837,0.569726
0.01,11.97,0.827493,0.561479
0.01,11.98,0.833066,0.553176
0.01,11.99,0.838556,0.544818
0.01,12,0.843963,0.536405
0.01,12.01,0.849284,0.527939
0.01,12.02,0.854521,0.519419
0.01,12.03,0.859673,0.510848
0.01,12.04,0.864738,0.502226
0.01,12.05,0.869717,0.493553
0.01,12.06,0.874609,0.484831
0.01,12.07,0.879414,0.476061
0.01,12.08,0.884131,0.467243
0.01,12.09,0.888759,0.458379
0.01,12.1,0.893298,0.449468
0.01,12.11,0.897748,0.440513
0.01,12.12,0.902108,0.431513
0.01,12.13,0.906378,0.42247
0.01,12.14,0.910558,0.413385
0.01,12.15,0.914646,0.404259
0.01,12.16,0.918643,0.395093
0.01,12.17,0.922548,0.385886
0.01,12.18,0.926361,0.376642
0.01,12.19,0.930081,0.367359
0.01,12.2,0.933708,0.35804
0.01,12.21,0.937242,0.348685
0.01,12.22,0.940682,0.339295
0.01,12.23,0.944028,0.329871
0.01,12.24,0.947279,0.320415
0.01,12.25,0.950436,0.310926
0.01,12.26,0.953498,0.301406
0.01,12.27,0.956464,0.291856
0.01,12.28,0.959335,0.282277
0.01,12.29,0.962109,0.272669
0.01,12.3,0.964788,0.263034
0.01,12.31,0.96737,0.253373
0.01,12.32,0.969856,0.243687
0.01,12.33,0.972244,0.233976
0.01,12.34,0.974535,0.224242
0.01,12.35,0.976729,0.214486
0.01,12.36,0.978825,0.204708
0.01,12.37,0.980823,0.194909
0.01,12.38,0.982723,0.185091
0.01,12.39,0.984525,0.175255
0.01,12.4,0.986228,0.165401
0.01,12.41,0.987833,0.15553
0.01,12.42,0.989339,0.145644
0.01,12.43,0.990746,0.135743
0.01,12.44,0.992054,0.125829
0.01,12.45,0.993262,0.115902
0.01,12.46,0.994372,0.105964
0.01,12.47,0.995381,0.0960148
0.01,12.48,0.996292,0.0860562
0.01,12.49,0.997103,0.076089
0.01,12.5,0.997814,0.0661141
0.01,12.51,0.998425,0.0561327
0.01,12.52,0.998936,0.0461456
0.01,12.53,0.999348,0.036154
0.01,12.54,0.999659,0.0261587
0.01,12.55,0.999871,0.0161608
0.01,12.56,0.999983,0.00616126
0.01,12.57,0.999994,-0.00383888
0.01,12.58,0.999906,-0.0138386
0.01,12.59,0.999717,-0.023837
0.01,12.6,0.999429,-0.033833
0.01,12.61,0.999041,-0.0438256
0.01,12.62,0.998553,-0.0538138
0.01,12.63,0.997965,-0.0637966
0.01,12.64,0.997277,-0.0737731
0.01,12.65,0.996489,-0.0837422
0.01,12.66,0.995602,-0.0937029
0.01,12.67,0.994615,-0.103654
0.01,12.68,0.993529,-0.113595
0.01,12.69,0.992343,-0.123525
0.01,12.7,0.991058,-0.133442
0.01,12.71,0.989674,-0.143346
0.01,12.72,0.988191,-0.153236
0.01,12.73,0.98661,-0.16311
0.01,12.74,0.984929,-0.172968
0.01,12.75,0.98315,-0.182808
0.01,12.76,0.981273,-0.192631
0.01,12.77,0.979298,-0.202434
0.01,12.78,0.977224,-0.212217
0.01,12.79,0.975053,-0.221978
0.01,12.8,0.972785,-0.231718
0.01,12.81,0.970419,-0.241434
0.01,12.82,0.967956,-0.251126
0.01,12.83,0.965396,-0.260793
0.01,12.84,0.96274,-0.270434
0.01,12.85,0.959988,-0.280048
0.01,12.86,0.957139,-0.289634
0.01,12.87,0.954195,-0.299191
0.01,12.88,0.951155,-0.308718
0.01,12.89,0.948021,-0.318214
0.01,12.9,0.944791,-0.327678
0.01,12.91,0.941467,-0.33711
0.01,12.92,0.938049,-0.346507
0.01,12.93,0.934537,-0.355871
0.01,12.94,0.930932,-0.365198
0.01,12.95,0.927233,-0.374489
0.01,12.96,0.923442,-0.383743
0.01,12.97,0.919558,-0.392958
0.01,12.98,0.915583,-0.402134
0.01,12.99,0.911515,-0.41127
0.01,13,0.907357,-0.420364
0.01,13.01,0.903108,-0.429417
0.01,13.02,0.898769,-0.438426
0.01,13.03,0.89434,-0.447392
0.01,13.04,0.889821,-0.456313
0.01,13.05,0.885213,-0.465189
0.01,13.06,0.880517,-0.474018
0.01,13.07,0.875733,-0.482799
0.01,13.08,0.870861,-0.491532
0.01,13.09,0.865902,-0.500216
0.01,13.1,0.860857,-0.50885
0.01,13.11,0.855725,-0.517433
0.01,13.12,0.850508,-0.525965
0.01,13.13,0.845206,-0.534444
0.01,13.14,0.839819,-0.542869
0.01,13.15,0.834349,-0.55124
0.01,13.16,0.828795,-0.559556
0.01,13.17,0.823158,-0.567816
0.01,13.18,0.817438,-0.576019
0.01,13.19,0.811637,-0.584165
0.01,13.2,0.805755,-0.592252
0.01,13.21,0.799792,-0.60028
0.01,13.22,0.793749,-0.608248
0.01,13.23,0.787627,-0.616155
0.01,13.24,0.781426,-0.624
0.01,13.25,0.775147,-0.631783
0.01,13.26,0.768791,-0.639503
0.01,13.27,0.762357,-0.647159
0.01,13.28,0.755847,-0.65475
0.01,13.29,0.749262,-0.662276
0.01,13.3,0.742602,-0.669735
0.01,13.31,0.735867,-0.677128
0.01,13.32,0.729059,-0.684453
0.01,13.33,0.722178,-0.691709
0.01,13.34,0.715225,-0.698896
0.01,13.35,0.708201,-0.706014
0.01,13.36,0.701105,-0.71306
0.01,13.37,0.693939,-0.720036
0.01,13.38,0.686704,-0.726939
0.01,13.39,0.679401,-0.73377
0.01,13.4,0.672029,-0.740527
0.01,13.41,0.66459,-0.74721
0.01,13.42,0.657085,-0.753819
0.01,13.43,0.649514,-0.760352
0.01,13.44,0.641878,-0.766809
0.01,13.45,0.634177,-0.77319
0.01,13.46,0.626414,-0.779493
0.01,13.47,0.618588,-0.785718
0.01,13.48,0.610699,-0.791865
0.01,13.49,0.60275,-0.797932
0.01,13.5,0.594741,-0.80392
0.01,13.51,0.586672,-0.809827
0.01,13.52,0.578544,-0.815653
0.01,13.53,0.570359,-0.821398
0.01,13.54,0.562116,-0.82706
0.01,13.55,0.553818,-0.83264
0.01,13.56,0.545464,-0.838137
0.01,13.57,0.537055,-0.843549
0.01,13.58,0.528593,-0.848878
0.01,13.59,0.520077,-0.854121
0.01,13.6,0.51151,-0.859279
0.01,13.61,0.502892,-0.864351
0.01,13.62,0.494223,-0.869337
0.01,13.63,0.485505,-0.874236
0.01,13.64,0.476738,-0.879047
0.01,13.65,0.467924,-0.883771
0.01,13.66,0.459063,-0.888406
0.01,13.67,0.450156,-0.892952
0.01,13.68,0.441204,-0.897409
0.01,13.69,0.432208,-0.901776
0.01,13.7,0.423168,-0.906053
0.01,13.71,0.414087,-0.910239
0.01,13.72,0.404964,-0.914335
0.01,13.73,0.3958,-0.918339
0.01,13.74,0.386597,-0.922251
0.01,13.75,0.377355,-0.926071
0.01,13.76,0.368075,-0.929798
0.01,13.77,0.358759,-0.933432
0.01,13.78,0.349407,-0.936973
0.01,13.79,0.34002,-0.94042
0.01,13.8,0.330598,-0.943773
0.01,13.81,0.321144,-0.947032
0.01,13.82,0.311658,-0.950196
0.01,13.83,0.30214,-0.953265
0.01,13.84,0.292592,-0.956239
0.01,13.85,0.283015,-0.959117
0.01,13.86,0.27341,-0.961899
0.01,13.87,0.263777,-0.964585
0.01,13.88,0.254118,-0.967175
0.01,13.89,0.244434,-0.969668
0.01,13.9,0.234725,-0.972064
0.01,13.91,0.224993,-0.974362
0.01,13.92,0.215238,-0.976563
0.01,13.93,0.205461,-0.978667
0.01,13.94,0.195664,-0.980673
0.01,13.95,0.185848,-0.98258
0.01,13.96,0.176013,-0.98439
0.01,13.97,0.16616,-0.986101
0.01,13.98,0.156291,-0.987713
0.01,13.99,0.146406,-0.989226
0.01,14,0.136506,-0.990641
0.01,14.01,0.126593,-0.991956
0.01,14.02,0.116667,-0.993173
0.01,14.03,0.10673,-0.99429
0.01,14.04,0.0967814,-0.995307
0.01,14.05,0.0868235,-0.996225
0.01,14.06,0.0768569,-0.997044
0.01,14.07,0.0668826,-0.997763
0.01,14.08,0.0569016,-0.998382
0.01,14.09,0.046915,-0.998901
0.01,14.1,0.0369236,-0.99932
0.01,14.11,0.0269286,-0.999639
0.01,14.12,0.0169308,-0.999858
0.01,14.13,0.0069314,-0.999978
0.01,14.14,-0.00306872,-0.999997
0.01,14.15,-0.0130685,-0.999916
0.01,14.16,-0.023067,-0.999736
0.01,14.17,-0.0330633,-0.999455
0.01,14.18,-0.0430561,-0.999074
0.01,14.19,-0.0530447,-0.998594
0.01,14.2,-0.063028,-0.998014
0.01,14.21,-0.073005,-0.997333
0.01,14.22,-0.0829747,-0.996553
0.01,14.23,-0.0929361,-0.995674
0.01,14.24,-0.102888,-0.994695
0.01,14.25,-0.11283,-0.993616
0.01,14.26,-0.12276,-0.992438
0.01,14.27,-0.132679,-0.991161
0.01,14.28,-0.142584,-0.989785
0.01,14.29,-0.152474,-0.988309
0.01,14.3,-0.16235,-0.986735
0.01,14.31,-0.172209,-0.985062
0.01,14.32,-0.182051,-0.983291
0.01,14.33,-0.191875,-0.981421
0.01,14.34,-0.20168,-0.979453
0.01,14.35,-0.211464,-0.977388
0.01,14.36,-0.221227,-0.975224
0.01,14.37,-0.230968,-0.972963
0.01,14.38,-0.240687,-0.970605
0.01,14.39,-0.250381,-0.968149
0.01,14.4,-0.26005,-0.965597
0.01,14.41,-0.269693,-0.962948
0.01,14.42,-0.279309,-0.960203
0.01,14.43,-0.288897,-0.957362
0.01,14.44,-0.298456,-0.954425
0.01,14.45,-0.307985,-0.951393
0.01,14.46,-0.317484,-0.948266
0.01,14.47,-0.32695,-0.945043
0.01,14.48,-0.336385,-0.941727
0.01,14.49,-0.345785,-0.938316
0.01,14.5,-0.355151,-0.934811
0.01,14.51,-0.364481,-0.931213
0.01,14.52,-0.373775,-0.927521
0.01,14.53,-0.383032,-0.923737
0.01,14.54,-0.39225,-0.919861
0.01,14.55,-0.401429,-0.915892
0.01,14.56,-0.410568,-0.911832
0.01,14.57,-0.419665,-0.907681
0.01,14.58,-0.428721,-0.903439
0.01,14.59,-0.437734,-0.899106
0.01,14.6,-0.446703,-0.894684
0.01,14.61,-0.455628,-0.890172
0.01,14.62,-0.464507,-0.885572
