tau,t,y,v
0.01,20.08,0.36977,-1.04194
0.01,20.09,0.359351,-1.04564
0.01,20.1,0.348895,-1.04923
0.01,20.11,0.338402,-1.05272
0.01,20.12,0.327875,-1.0561
0.01,20.13,0.317314,-1.05938
0.01,20.14,0.30672,-1.06256
0.01,20.15,0.296095,-1.06562
0.01,20.16,0.285439,-1.06858
0.01,20.17,0.274753,-1.07144
0.01,20.18,0.264038,-1.07419
0.01,20.19,0.253296,-1.07683
0.01,20.2,0.242528,-1.07936
0.01,20.21,0.231735,-1.08178
0.01,20.22,0.220917,-1.0841
0.01,20.23,0.210076,-1.08631
0.01,20.24,0.199213,-1.08841
0.01,20.25,0.188329,-1.0904
0.01,20.26,0.177424,-1.09229
0.01,20.27,0.166502,-1.09406
0.01,20.28,0.155561,-1.09573
0.01,20.29,0.144604,-1.09728
0.01,20.3,0.133631,-1.09873
0.01,20.31,0.122644,-1.10006
0.01,20.32,0.111643,-1.10129
0.01,20.33,0.10063,-1.10241
0.01,20.34,0.089606,-1.10341
0.01,20.35,0.0785719,-1.10431
0.01,20.36,0.0675288,-1.1051
0.01,20.37,0.0564778,-1.10577
0.01,20.38,0.0454201,-1.10634
0.01,20.39,0.0343568,-1.10679
0.01,20.4,0.0232889,-1.10713
0.01,20.41,0.0122176,-1.10737
0.01,20.42,0.0011439,-1.10749
0.01,20.43,-0.00993098,-1.1075
0.01,20.44,-0.021006,-1.1074
0.01,20.45,-0.03208,-1.10719
0.01,20.46,-0.0431519,-1.10687
0.01,20.47,-0.0542206,-1.10644
0.01,20.48,-0.0652849,-1.1059
0.01,20.49,-0.0763439,-1.10524
0.01,20.5,-0.0873963,-1.10448
0.01,20.51,-0.0984411,-1.10361
0.01,20.52,-0.109477,-1.10262
0.01,20.53,-0.120503,-1.10153
0.01,20.54,-0.131519,-1.10032
0.01,20.55,-0.142522,-1.09901
0.01,20.56,-0.153512,-1.09758
0.01,20.57,-0.164488,-1.09605
0.01,20.58,-0.175448,-1.0944
0.01,20.59,-0.186392,-1.09265
0.01,20.6,-0.197319,-1.09078
0.01,20.61,-0.208226,-1.08881
0.01,20.62,-0.219115,-1.08673
0.01,20.63,-0.229982,-1.08454
0.01,20.64,-0.240827,-1.08224
0.01,20.65,-0.25165,-1.07983
0.01,20.66,-0.262448,-1.07731
0.01,20.67,-0.273221,-1.07469
0.01,20.68,-0.283968,-1.07195
0.01,20.69,-0.294687,-1.06911
0.01,20.7,-0.305378,-1.06617
0.01,20.71,-0.31604,-1.06311
0.01,20.72,-0.326671,-1.05995
0.01,20.73,-0.337271,-1.05669
0.01,20.74,-0.347838,-1.05331
0.01,20.75,-0.358371,-1.04984
0.01,20.76,-0.368869,-1.04625
0.01,20.77,-0.379332,-1.04256
0.01,20.78,-0.389757,-1.03877
0.01,20.79,-0.400145,-1.03487
0.01,20.8,-0.410494,-1.03087
0.01,20.81,-0.420803,-1.02677
0.01,20.82,-0.43107,-1.02256
0.01,20.83,-0.441296,-1.01825
0.01,20.84,-0.451478,-1.01383
0.01,20.85,-0.461617,-1.00932
0.01,20.86,-0.47171,-1.0047
0.01,20.87,-0.481757,-0.999986
0.01,20.88,-0.491757,-0.995169
0.01,20.89,-0.501708,-0.990251
0.01,20.9,-0.511611,-0.985234
0.01,20.91,-0.521463,-0.980118
0.01,20.92,-0.531264,-0.974903
0.01,20.93,-0.541013,-0.969591
0.01,20.94,-0.550709,-0.964181
0.01,20.95,-0.560351,-0.958674
0.01,20.96,-0.569938,-0.95307
0.01,20.97,-0.579469,-0.947371
0.01,20.98,-0.588942,-0.941576
0.01,20.99,-0.598358,-0.935687
0.01,21,-0.607715,-0.929703
0.01,21.01,-0.617012,-0.923626
0.01,21.02,-0.626248,-0.917456
0.01,21.03,-0.635423,-0.911193
0.01,21.04,-0.644535,-0.904839
0.01,21.05,-0.653583,-0.898394
0.01,21.06,-0.662567,-0.891858
0.01,21.07,-0.671486,-0.885232
0.01,21.08,-0.680338,-0.878517
0.01,21.09,-0.689123,-0.871714
0.01,21.1,-0.69784,-0.864823
0.01,21.11,-0.706488,-0.857844
0.01,21.12,-0.715067,-0.850779
0.01,21.13,-0.723575,-0.843629
0.01,21.14,-0.732011,-0.836393
0.01,21.15,-0.740375,-0.829073
0.01,21.16,-0.748666,-0.821669
0.01,21.17,-0.756882,-0.814183
0.01,21.18,-0.765024,-0.806614
0.01,21.19,-0.77309,-0.798963
0.01,21.2,-0.78108,-0.791233
0.01,21.21,-0.788992,-0.783422
0.01,21.22,-0.796826,-0.775532
0.01,21.23,-0.804582,-0.767564
0.01,21.24,-0.812257,-0.759518
0.01,21.25,-0.819853,-0.751395
0.01,21.26,-0.827367,-0.743197
0.01,21.27,-0.834799,-0.734923
0.01,21.28,-0.842148,-0.726575
0.01,21.29,-0.849413,-0.718154
0.01,21.3,-0.856595,-0.709659
0.01,21.31,-0.863692,-0.701093
0.01,21.32,-0.870703,-0.692457
0.01,21.33,-0.877627,-0.683749
0.01,21.34,-0.884465,-0.674973
0.01,21.35,-0.891214,-0.666129
0.01,21.36,-0.897876,-0.657216
0.01,21.37,-0.904448,-0.648238
0.01,21.38,-0.91093,-0.639193
0.01,21.39,-0.917322,-0.630084
0.01,21.4,-0.923623,-0.620911
0.01,21.41,-0.929832,-0.611674
0.01,21.42,-0.935949,-0.602376
0.01,21.43,-0.941973,-0.593017
0.01,21.44,-0.947903,-0.583597
0.01,21.45,-0.953739,-0.574118
0.01,21.46,-0.95948,-0.56458
0.01,21.47,-0.965126,-0.554986
0.01,21.48,-0.970676,-0.545334
0.01,21.49,-0.976129,-0.535628
0.01,21.5,-0.981485,-0.525866
0.01,21.51,-0.986744,-0.516052
0.01,21.52,-0.991904,-0.506184
0.01,21.53,-0.996966,-0.496265
0.01,21.54,-1.00193,-0.486295
0.01,21.55,-1.00679,-0.476276
0.01,21.56,-1.01155,-0.466208
0.01,21.57,-1.01622,-0.456093
0.01,21.58,-1.02078,-0.44593
0.01,21.59,-1.02524,-0.435723
0.01,21.6,-1.02959,-0.42547
0.01,21.61,-1.03385,-0.415174
0.01,21.62,-1.038,-0.404836
0.01,21.63,-1.04205,-0.394456
0.01,21.64,-1.04599,-0.384035
0.01,21.65,-1.04983,-0.373575
0.01,21.66,-1.05357,-0.363077
0.01,21.67,-1.0572,-0.352541
0.01,21.68,-1.06073,-0.341969
0.01,21.69,-1.06415,-0.331362
0.01,21.7,-1.06746,-0.320721
0.01,21.71,-1.07067,-0.310046
0.01,21.72,-1.07377,-0.299339
0.01,21.73,-1.07676,-0.288602
0.01,21.74,-1.07965,-0.277834
0.01,21.75,-1.08242,-0.267038
0.01,21.76,-1.08509,-0.256213
0.01,21.77,-1.08766,-0.245363
0.01,21.78,-1.09011,-0.234486
0.01,21.79,-1.09246,-0.223585
0.01,21.8,-1.09469,-0.21266
0.01,21.81,-1.09682,-0.201713
0.01,21.82,-1.09884,-0.190745
0.01,21.83,-1.10074,-0.179757
0.01,21.84,-1.10254,-0.168749
0.01,21.85,-1.10423,-0.157724
0.01,21.86,-1.1058,-0.146682
0.01,21.87,-1.10727,-0.135624
0.01,21.88,-1.10863,-0.124551
0.01,21.89,-1.10987,-0.113465
0.01,21.9,-1.11101,-0.102366
0.01,21.91,-1.11203,-0.0912559
0.01,21.92,-1.11294,-0.0801356
0.01,21.93,-1.11375,-0.0690062
0.01,21.94,-1.11444,-0.0578687
0.01,21.95,-1.11501,-0.0467243
0.01,21.96,-1.11548,-0.0355742
0.01,21.97,-1.11584,-0.0244194
0.01,21.98,-1.11608,-0.013261
0.01,21.99,-1.11621,-0.00210019
0.01,22,-1.11624,0.00906195
0.01,22.01,-1.11614,0.0202243
0.01,22.02,-1.11594,0.0313857
0.01,22.03,-1.11563,0.0425452
0.01,22.04,-1.1152,0.0537015
0.01,22.05,-1.11467,0.0648535
0.01,22.06,-1.11402,0.0760001
0.01,22.07,-1.11326,0.0871403
0.01,22.08,-1.11239,0.0982729
0.01,22.09,-1.1114,0.109397
0.01,22.1,-1.11031,0.120511
0.01,22.11,-1.1091,0.131614
0.01,22.12,-1.10779,0.142705
0.01,22.13,-1.10636,0.153783
0.01,22.14,-1.10482,0.164846
0.01,22.15,-1.10317,0.175895
0.01,22.16,-1.10142,0.186926
0.01,22.17,-1.09955,0.197941
0.01,22.18,-1.09757,0.208936
0.01,22.19,-1.09548,0.219912
0.01,22.2,-1.09328,0.230866
0.01,22.21,-1.09097,0.241799
0.01,22.22,-1.08855,0.252709
0.01,22.23,-1.08602,0.263594
0.01,22.24,-1.08339,0.274455
0.01,22.25,-1.08064,0.285289
0.01,22.26,-1.07779,0.296095
0.01,22.27,-1.07483,0.306873
0.01,22.28,-1.07176,0.317621
0.01,22.29,-1.06859,0.328339
0.01,22.3,-1.0653,0.339025
0.01,22.31,-1.06191,0.349678
0.01,22.32,-1.05842,0.360297
0.01,22.33,-1.05481,0.370881
0.01,22.34,-1.0511,0.381429
0.01,22.35,-1.04729,0.39194
0.01,22.36,-1.04337,0.402413
0.01,22.37,-1.03935,0.412847
0.01,22.38,-1.03522,0.42324
0.01,22.39,-1.03098,0.433592
0.01,22.4,-1.02665,0.443902
0.01,22.41,-1.02221,0.454169
0.01,22.42,-1.01767,0.464391
0.01,22.43,-1.01302,0.474568
0.01,22.44,-1.00828,0.484698
0.01,22.45,-1.00343,0.494781
0.01,22.46,-0.998484,0.504815
0.01,22.47,-0.993436,0.5148
0.01,22.48,-0.988288,0.524734
0.01,22.49,-0.98304,0.534617
0.01,22.5,-0.977694,0.544447
0.01,22.51,-0.97225,0.554224
0.01,22.52,-0.966707,0.563947
0.01,22.53,-0.961068,0.573614
0.01,22.54,-0.955332,0.583225
0.01,22.55,-0.9495,0.592778
0.01,22.56,-0.943572,0.602273
0.01,22.57,-0.937549,0.611709
0.01,22.58,-0.931432,0.621084
0.01,22.59,-0.925221,0.630398
0.01,22.6,-0.918917,0.639651
0.01,22.61,-0.912521,0.64884
0.01,22.62,-0.906032,0.657965
0.01,22.63,-0.899453,0.667025
0.01,22.64,-0.892782,0.67602
0.01,22.65,-0.886022,0.684948
0.01,22.66,-0.879173,0.693808
0.01,22.67,-0.872235,0.7026
0.01,22.68,-0.865209,0.711322
0.01,22.69,-0.858095,0.719974
0.01,22.7,-0.850896,0.728555
0.01,22.71,-0.84361,0.737064
0.01,22.72,-0.836239,0.7455
0.01,22.73,-0.828784,0.753862
0.01,22.74,-0.821246,0.76215
0.01,22.75,-0.813624,0.770363
0.01,22.76,-0.805921,0.778499
0.01,22.77,-0.798136,0.786558
0.01,22.78,-0.79027,0.79454
0.01,22.79,-0.782325,0.802442
0.01,22.8,-0.7743,0.810265
0.01,22.81,-0.766198,0.818008
0.01,22.82,-0.758018,0.82567
0.01,22.83,-0.749761,0.833251
0.01,22.84,-0.741428,0.840748
0.01,22.85,-0.733021,0.848163
0.01,22.86,-0.724539,0.855493
0.01,22.87,-0.715984,0.862738
0.01,22.88,-0.707357,0.869898
0.01,22.89,-0.698658,0.876972
0.01,22.9,-0.689888,0.883958
0.01,22.91,-0.681049,0.890857
0.01,22.92,-0.67214,0.897667
0.01,22.93,-0.663163,0.904389
0.01,22.94,-0.654119,0.911021
0.01,22.95,-0.645009,0.917562
0.01,22.96,-0.635834,0.924012
0.01,22.97,-0.626594,0.93037
0.01,22.98,-0.61729,0.936636
0.01,22.99,-0.607923,0.942809
0.01,23,-0.598495,0.948888
0.01,23.01,-0.589007,0.954873
0.01,23.02,-0.579458,0.960763
0.01,23.03,-0.56985,0.966558
0.01,23.04,-0.560185,0.972256
0.01,23.05,-0.550462,0.977858
0.01,23.06,-0.540683,0.983363
0.01,23.07,-0.53085,0.98877
0.01,23.08,-0.520962,0.994078
0.01,23.09,-0.511021,0.999288
0.01,23.1,-0.501028,1.0044
0.01,23.11,-0.490984,1.00941
0.01,23.12,-0.48089,1.01432
0.01,23.13,-0.470747,1.01913
0.01,23.14,-0.460556,1.02383
0.01,23.15,-0.450318,1.02844
0.01,23.16,-0.440033,1.03294
0.01,23.17,-0.429704,1.03734
0.01,23.18,-0.41933,1.04164
0.01,23.19,-0.408914,1.04583
0.01,23.2,-0.398456,1.04992
0.01,23.21,-0.387956,1.05391
0.01,23.22,-0.377417,1.05779
0.01,23.23,-0.366839,1.06156
0.01,23.24,-0.356224,1.06523
0.01,23.25,-0.345571,1.06879
0.01,23.26,-0.334884,1.07225
0.01,23.27,-0.324161,1.0756
0.01,23.28,-0.313405,1.07884
0.01,23.29,-0.302617,1.08197
0.01,23.3,-0.291797,1.085
0.01,23.31,-0.280947,1.08792
0.01,23.32,-0.270068,1.09073
0.01,23.33,-0.259161,1.09343
0.01,23.34,-0.248226,1.09602
0.01,23.35,-0.237266,1.0985
0.01,23.36,-0.226281,1.10087
0.01,23.37,-0.215272,1.10314
0.01,23.38,-0.204241,1.10529
0.01,23.39,-0.193188,1.10733
0.01,23.4,-0.182115,1.10926
0.01,23.41,-0.171022,1.11108
0.01,23.42,-0.159911,1.11279
0.01,23.43,-0.148783,1.11439
0.01,23.44,-0.13764,1.11588
0.01,23.45,-0.126481,1.11726
0.01,23.46,-0.115308,1.11852
0.01,23.47,-0.104123,1.11968
0.01,23.48,-0.0929262,1.12072
0.01,23.49,-0.081719,1.12165
0.01,23.5,-0.0705026,1.12246
0.01,23.51,-0.0592779,1.12317
0.01,23.52,-0.0480463,1.12376
0.01,23.53,-0.0368086,1.12424
0.01,23.54,-0.0255662,1.12461
0.01,23.55,-0.0143201,1.12487
0.01,23.56,-0.00307149,1.12501
0.01,23.57,0.00817859,1.12504
0.01,23.58,0.019429,1.12496
0.01,23.59,0.0306786,1.12476
0.01,23.6,0.0419262,1.12446
0.01,23.61,0.0531707,1.12404
0.01,23.62,0.0644111,1.12351
0.01,23.63,0.0756462,1.12286
0.01,23.64,0.0868748,1.1221
0.01,23.65,0.0980958,1.12124
0.01,23.66,0.109308,1.12025
0.01,23.67,0.120511,1.11916
0.01,23.68,0.131702,1.11796
0.01,23.69,0.142882,1.11664
0.01,23.7,0.154048,1.11521
0.01,23.71,0.1652,1.11367
0.01,23.72,0.176337,1.11202
0.01,23.73,0.187457,1.11025
0.01,23.74,0.19856,1.10838
0.01,23.75,0.209644,1.10639
0.01,23.76,0.220708,1.1043
0.01,23.77,0.231751,1.10209
0.01,23.78,0.242772,1.09977
0.01,23.79,0.253769,1.09735
0.01,23.8,0.264743,1.09481
0.01,23.81,0.275691,1.09216
0.01,23.82,0.286612,1.0894
0.01,23.83,0.297506,1.08654
0.01,23.84,0.308372,1.08356
0.01,23.85,0.319207,1.08048
0.01,23.86,0.330012,1.07729
0.01,23.87,0.340785,1.07399
0.01,23.88,0.351525,1.07058
0.01,23.89,0.362231,1.06706
0.01,23.9,0.372901,1.06344
0.01,23.91,0.383536,1.05971
0.01,23.92,0.394133,1.05588
0.01,23.93,0.404692,1.05194
0.01,23.94,0.415211,1.04789
0.01,23.95,0.42569,1.04374
0.01,23.96,0.436127,1.03948
0.01,23.97,0.446522,1.03512
0.01,23.98,0.456873,1.03065
0.01,23.99,0.46718,1.02608
0.01,24,0.477441,1.02141
0.01,24.01,0.487655,1.01664
0.01,24.02,0.497821,1.01176
0.01,24.03,0.507939,1.00678
0.01,24.04,0.518007,1.0017
0.01,24.05,0.528024,0.996524
0.01,24.06,0.537989,0.991244
0.01,24.07,0.547901,0.985864
0.01,24.08,0.55776,0.980385
0.01,24.09,0.567564,0.974808
0.01,24.1,0.577312,0.969132
0.01,24.11,0.587003,0.963359
0.01,24.12,0.596637,0.957489
0.01,24.13,0.606212,0.951522
0.01,24.14,0.615727,0.94546
0.01,24.15,0.625182,0.939303
0.01,24.16,0.634575,0.933051
0.01,24.17,0.643905,0.926705
0.01,24.18,0.653172,0.920266
0.01,24.19,0.662375,0.913735
0.01,24.2,0.671512,0.907111
0.01,24.21,0.680583,0.900396
0.01,24.22,0.689587,0.89359
0.01,24.23,0.698523,0.886694
0.01,24.24,0.70739,0.879709
0.01,24.25,0.716187,0.872635
0.01,24.26,0.724914,0.865473
0.01,24.27,0.733568,0.858224
0.01,24.28,0.742151,0.850888
0.01,24.29,0.750659,0.843467
0.01,24.3,0.759094,0.83596
0.01,24.31,0.767454,0.828369
0.01,24.32,0.775737,0.820695
0.01,24.33,0.783944,0.812937
0.01,24.34,0.792074,0.805098
0.01,24.35,0.800125,0.797177
0.01,24.36,0.808096,0.789176
0.01,24.37,0.815988,0.781095
0.01,24.38,0.823799,0.772935
0.01,24.39,0.831528,0.764697
0.01,24.4,0.839175,0.756382
0.01,24.41,0.846739,0.74799
0.01,24.42,0.854219,0.739523
0.01,24.43,0.861614,0.73098
0.01,24.44,0.868924,0.722364
0.01,24.45,0.876148,0.713675
0.01,24.46,0.883285,0.704914
0.01,24.47,0.890334,0.696081
0.01,24.48,0.897295,0.687177
0.01,24.49,0.904166,0.678204
0.01,24.5,0.910948,0.669163
0.01,24.51,0.91764,0.660053
0.01,24.52,0.924241,0.650877
0.01,24.53,0.930749,0.641634
0.01,24.54,0.937166,0.632327
0.01,24.55,0.943489,0.622955
0.01,24.56,0.949718,0.61352
0.01,24.57,0.955854,0.604023
0.01,24.58,0.961894,0.594465
0.01,24.59,0.967839,0.584846
0.01,24.6,0.973687,0.575167
0.01,24.61,0.979439,0.565431
0.01,24.62,0.985093,0.555636
0.01,24.63,0.990649,0.545785
0.01,24.64,0.996107,0.535879
0.01,24.65,1.00147,0.525918
0.01,24.66,1.00673,0.515903
0.01,24.67,1.01188,0.505836
0.01,24.68,1.01694,0.495717
0.01,24.69,1.0219,0.485547
0.01,24.7,1.02676,0.475328
0.01,24.71,1.03151,0.465061
0.01,24.72,1.03616,0.454746
0.01,24.73,1.04071,0.444384
0.01,24.74,1.04515,0.433977
0.01,24.75,1.04949,0.423526
0.01,24.76,1.05373,0.413031
0.01,24.77,1.05786,0.402494
0.01,24.78,1.06188,0.391915
0.01,24.79,1.0658,0.381296
0.01,24.8,1.06961,0.370638
0.01,24.81,1.07332,0.359942
0.01,24.82,1.07692,0.349209
0.01,24.83,1.08041,0.33844
0.01,24.84,1.0838,0.327636
0.01,24.85,1.08707,0.316798
0.01,24.86,1.09024,0.305927
0.01,24.87,1.0933,0.295024
0.01,24.88,1.09625,0.284091
0.01,24.89,1.09909,0.273129
0.01,24.9,1.10182,0.262138
0.01,24.91,1.10444,0.25112
0.01,24.92,1.10695,0.240075
0.01,24.93,1.10935,0.229006
0.01,24.94,1.11164,0.217912
0.01,24.95,1.11382,0.206796
0.01,24.96,1.11589,0.195658
0.01,24.97,1.11785,0.184499
0.01,24.98,1.11969,0.17332
0.01,24.99,1.12143,0.162123
0.01,25,1.12305,0.150909
0.01,25.01,1.12456,0.139679
0.01,25.02,1.12595,0.128433
0.01,25.03,1.12724,0.117174
0.01,25.04,1.12841,0.105901
0.01,25.05,1.12947,0.0946171
0.01,25.06,1.13041,0.0833224
0.01,25.07,1.13125,0.0720182
0.01,25.08,1.13197,0.0607058
0.01,25.09,1.13258,0.0493861
0.01,25.1,1.13307,0.0380603
0.01,25.11,1.13345,0.0267296
0.01,25.12,1.13372,0.0153951
0.01,25.13,1.13387,0.00405797
