tau,t,y,v
0.01,11.81,0.727332,0.686286
0.01,11.82,0.734158,0.678979
0.01,11.83,0.740911,0.671603
0.01,11.84,0.74759,0.664161
0.01,11.85,0.754194,0.656652
0.01,11.86,0.760723,0.649077
0.01,11.87,0.767175,0.641438
0.01,11.88,0.773551,0.633734
0.01,11.89,0.77985,0.625967
0.01,11.9,0.78607,0.618137
0.01,11.91,0.792212,0.610246
0.01,11.92,0.798275,0.602293
0.01,11.93,0.804258,0.59428
0.01,11.94,0.81016,0.586208
0.01,11.95,0.815982,0.578077
0.01,11.96,0.821722,0.569889
0.01,11.97,0.827379,0.561643
0.01,11.98,0.832954,0.553342
0.01,11.99,0.838446,0.544984
0.01,12,0.843854,0.536573
0.01,12.01,0.849177,0.528108
0.01,12.02,0.854416,0.51959
0.01,12.03,0.859569,0.51102
0.01,12.04,0.864636,0.502399
0.01,12.05,0.869617,0.493727
0.01,12.06,0.874511,0.485007
0.01,12.07,0.879317,0.476237
0.01,12.08,0.884035,0.46742
0.01,12.09,0.888665,0.458557
0.01,12.1,0.893206,0.449647
0.01,12.11,0.897658,0.440693
0.01,12.12,0.90202,0.431695
0.01,12.13,0.906292,0.422653
0.01,12.14,0.910473,0.413569
0.01,12.15,0.914563,0.404444
0.01,12.16,0.918561,0.395278
0.01,12.17,0.922468,0.386073
0.01,12.18,0.926283,0.376829
0.01,12.19,0.930005,0.367548
0.01,12.2,0.933634,0.358229
0.01,12.21,0.937169,0.348875
0.01,12.22,0.940611,0.339486
0.01,12.23,0.943959,0.330063
0.01,12.24,0.947212,0.320607
0.01,12.25,0.950371,0.311119
0.01,12.26,0.953434,0.3016
0.01,12.27,0.956403,0.292051
0.01,12.28,0.959275,0.282473
0.01,12.29,0.962052,0.272866
0.01,12.3,0.964733,0.263232
0.01,12.31,0.967317,0.253571
0.01,12.32,0.969804,0.243886
0.01,12.33,0.972194,0.234176
0.01,12.34,0.974487,0.224442
0.01,12.35,0.976683,0.214686
0.01,12.36,0.978781,0.204909
0.01,12.37,0.980781,0.195111
0.01,12.38,0.982683,0.185294
0.01,12.39,0.984487,0.175458
0.01,12.4,0.986192,0.165604
0.01,12.41,0.987799,0.155734
0.01,12.42,0.989307,0.145849
0.01,12.43,0.990716,0.135948
0.01,12.44,0.992026,0.126035
0.01,12.45,0.993237,0.116108
0.01,12.46,0.994348,0.10617
0.01,12.47,0.99536,0.0962215
0.01,12.48,0.996272,0.0862633
0.01,12.49,0.997085,0.0762964
0.01,12.5,0.997798,0.0663219
0.01,12.51,0.998412,0.0563408
0.01,12.52,0.998925,0.046354
0.01,12.53,0.999339,0.0363626
0.01,12.54,0.999652,0.0263676
0.01,12.55,0.999866,0.0163699
0.01,12.56,0.99998,0.00637057
0.01,12.57,0.999993,-0.00362938
0.01,12.58,0.999907,-0.013629
0.01,12.59,0.999721,-0.0236272
0.01,12.6,0.999435,-0.033623
0.01,12.61,0.999048,-0.0436155
0.01,12.62,0.998562,-0.0536037
0.01,12.63,0.997976,-0.0635865
0.01,12.64,0.997291,-0.0735629
0.01,12.65,0.996505,-0.0835319
0.01,12.66,0.99562,-0.0934926
0.01,12.67,0.994635,-0.103444
0.01,12.68,0.993551,-0.113385
0.01,12.69,0.992368,-0.123315
0.01,12.7,0.991085,-0.133232
0.01,12.71,0.989703,-0.143136
0.01,12.72,0.988222,-0.153026
0.01,12.73,0.986643,-0.1629
0.01,12.74,0.984964,-0.172758
0.01,12.75,0.983187,-0.182599
0.01,12.76,0.981312,-0.192422
0.01,12.77,0.979339,-0.202225
0.01,12.78,0.977268,-0.212008
0.01,12.79,0.975099,-0.22177
0.01,12.8,0.972833,-0.23151
0.01,12.81,0.970469,-0.241226
0.01,12.82,0.968008,-0.250919
0.01,12.83,0.965451,-0.260586
0.01,12.84,0.962796,-0.270228
0.01,12.85,0.960046,-0.279842
0.01,12.86,0.9572,-0.289428
0.01,12.87,0.954258,-0.298986
0.01,12.88,0.95122,-0.308513
0.01,12.89,0.948087,-0.31801
0.01,12.9,0.94486,-0.327474
0.01,12.91,0.941538,-0.336907
0.01,12.92,0.938122,-0.346305
0.01,12.93,0.934612,-0.355669
0.01,12.94,0.931009,-0.364997
0.01,12.95,0.927312,-0.374289
0.01,12.96,0.923523,-0.383543
0.01,12.97,0.919642,-0.392759
0.01,12.98,0.915668,-0.401935
0.01,12.99,0.911603,-0.411072
0.01,13,0.907447,-0.420167
0.01,13.01,0.9032,-0.42922
0.01,13.02,0.898863,-0.438231
0.01,13.03,0.894435,-0.447197
0.01,13.04,0.889919,-0.456119
0.01,13.05,0.885313,-0.464995
0.01,13.06,0.880619,-0.473825
0.01,13.07,0.875837,-0.482607
0.01,13.08,0.870967,-0.491342
0.01,13.09,0.86601,-0.500027
0.01,13.1,0.860967,-0.508661
0.01,13.11,0.855837,-0.517246
0.01,13.12,0.850622,-0.525778
0.01,13.13,0.845322,-0.534258
0.01,13.14,0.839937,-0.542684
0.01,13.15,0.834468,-0.551056
0.01,13.16,0.828916,-0.559373
0.01,13.17,0.823281,-0.567634
0.01,13.18,0.817563,-0.575838
0.01,13.19,0.811764,-0.583985
0.01,13.2,0.805884,-0.592074
0.01,13.21,0.799923,-0.600103
0.01,13.22,0.793882,-0.608072
0.01,13.23,0.787762,-0.61598
0.01,13.24,0.781563,-0.623827
0.01,13.25,0.775285,-0.631611
0.01,13.26,0.768931,-0.639332
0.01,13.27,0.762499,-0.646989
0.01,13.28,0.755991,-0.654582
0.01,13.29,0.749408,-0.662109
0.01,13.3,0.742749,-0.66957
0.01,13.31,0.736016,-0.676964
0.01,13.32,0.72921,-0.68429
0.01,13.33,0.722331,-0.691548
0.01,13.34,0.715379,-0.698736
0.01,13.35,0.708356,-0.705855
0.01,13.36,0.701263,-0.712903
0.01,13.37,0.694099,-0.71988
0.01,13.38,0.686865,-0.726785
0.01,13.39,0.679563,-0.733617
0.01,13.4,0.672193,-0.740376
0.01,13.41,0.664756,-0.747061
0.01,13.42,0.657252,-0.753671
0.01,13.43,0.649683,-0.760206
0.01,13.44,0.642048,-0.766664
0.01,13.45,0.63435,-0.773046
0.01,13.46,0.626588,-0.779351
0.01,13.47,0.618763,-0.785578
0.01,13.48,0.610876,-0.791726
0.01,13.49,0.602929,-0.797795
0.01,13.5,0.594921,-0.803784
0.01,13.51,0.586853,-0.809693
0.01,13.52,0.578727,-0.815521
0.01,13.53,0.570543,-0.821268
0.01,13.54,0.562302,-0.826932
0.01,13.55,0.554005,-0.832514
0.01,13.56,0.545652,-0.838012
0.01,13.57,0.537245,-0.843426
0.01,13.58,0.528784,-0.848757
0.01,13.59,0.52027,-0.854002
0.01,13.6,0.511704,-0.859162
0.01,13.61,0.503087,-0.864236
0.01,13.62,0.49442,-0.869223
0.01,13.63,0.485703,-0.874124
0.01,13.64,0.476937,-0.878937
0.01,13.65,0.468124,-0.883663
0.01,13.66,0.459264,-0.8883
0.01,13.67,0.450359,-0.892848
0.01,13.68,0.441408,-0.897307
0.01,13.69,0.432413,-0.901676
0.01,13.7,0.423375,-0.905955
0.01,13.71,0.414294,-0.910143
0.01,13.72,0.405172,-0.91424
0.01,13.73,0.396009,-0.918246
0.01,13.74,0.386807,-0.922161
0.01,13.75,0.377567,-0.925982
0.01,13.76,0.368288,-0.929712
0.01,13.77,0.358973,-0.933348
0.01,13.78,0.349621,-0.936891
0.01,13.79,0.340235,-0.94034
0.01,13.8,0.330815,-0.943696
0.01,13.81,0.321362,-0.946957
0.01,13.82,0.311876,-0.950123
0.01,13.83,0.302359,-0.953194
0.01,13.84,0.292813,-0.95617
0.01,13.85,0.283236,-0.95905
0.01,13.86,0.273632,-0.961835
0.01,13.87,0.264,-0.964523
0.01,13.88,0.254342,-0.967114
0.01,13.89,0.244658,-0.969609
0.01,13.9,0.23495,-0.972008
0.01,13.91,0.225218,-0.974308
0.01,13.92,0.215464,-0.976512
0.01,13.93,0.205688,-0.978618
0.01,13.94,0.195892,-0.980625
0.01,13.95,0.186076,-0.982535
0.01,13.96,0.176242,-0.984347
0.01,13.97,0.166389,-0.98606
0.01,13.98,0.156521,-0.987675
0.01,13.99,0.146636,-0.98919
0.01,14,0.136737,-0.990607
0.01,14.01,0.126824,-0.991925
0.01,14.02,0.116899,-0.993144
0.01,14.03,0.106962,-0.994263
0.01,14.04,0.0970141,-0.995283
0.01,14.05,0.0870566,-0.996203
0.01,14.06,0.0770904,-0.997024
0.01,14.07,0.0671164,-0.997745
0.01,14.08,0.0571358,-0.998366
0.01,14.09,0.0471495,-0.998888
0.01,14.1,0.0371584,-0.999309
0.01,14.11,0.0271636,-0.999631
0.01,14.12,0.0171661,-0.999853
0.01,14.13,0.00716688,-0.999974
0.01,14.14,-0.00283305,-0.999996
0.01,14.15,-0.0128327,-0.999918
0.01,14.16,-0.0228311,-0.999739
0.01,14.17,-0.0328272,-0.999461
0.01,14.18,-0.04282,-0.999083
0.01,14.19,-0.0528085,-0.998605
0.01,14.2,-0.0627917,-0.998027
0.01,14.21,-0.0727687,-0.997349
0.01,14.22,-0.0827384,-0.996571
0.01,14.23,-0.0926998,-0.995694
0.01,14.24,-0.102652,-0.994717
0.01,14.25,-0.112594,-0.993641
0.01,14.26,-0.122524,-0.992466
0.01,14.27,-0.132443,-0.991191
0.01,14.28,-0.142348,-0.989817
0.01,14.29,-0.152239,-0.988344
0.01,14.3,-0.162114,-0.986772
0.01,14.31,-0.171974,-0.985102
0.01,14.32,-0.181816,-0.983333
0.01,14.33,-0.19164,-0.981465
0.01,14.34,-0.201445,-0.9795
0.01,14.35,-0.21123,-0.977436
0.01,14.36,-0.220994,-0.975275
0.01,14.37,-0.230735,-0.973017
0.01,14.38,-0.240454,-0.970661
0.01,14.39,-0.250148,-0.968208
0.01,14.4,-0.259817,-0.965658
0.01,14.41,-0.269461,-0.963011
0.01,14.42,-0.279077,-0.960269
0.01,14.43,-0.288666,-0.95743
0.01,14.44,-0.298226,-0.954495
0.01,14.45,-0.307755,-0.951466
0.01,14.46,-0.317255,-0.94834
0.01,14.47,-0.326722,-0.945121
0.01,14.48,-0.336157,-0.941806
0.01,14.49,-0.345558,-0.938397
0.01,14.5,-0.354924,-0.934895
0.01,14.51,-0.364255,-0.931299
0.01,14.52,-0.37355,-0.92761
0.01,14.53,-0.382807,-0.923828
0.01,14.54,-0.392026,-0.919954
0.01,14.55,-0.401206,-0.915988
0.01,14.56,-0.410346,-0.91193
0.01,14.57,-0.419444,-0.907781
0.01,14.58,-0.428501,-0.903541
0.01,14.59,-0.437515,-0.899211
0.01,14.6,-0.446485,-0.894791
0.01,14.61,-0.45541,-0.890282
0.01,14.62,-0.46429,-0.885683
0.01,14.63,-0.473124,-0.880996
0.01,14.64,-0.48191,-0.876221
0.01,14.65,-0.490648,-0.871358
0.01,14.66,-0.499337,-0.866408
0.01,14.67,-0.507976,-0.861371
0.01,14.68,-0.516564,-0.856249
0.01,14.69,-0.5251,-0.85104
0.01,14.7,-0.533584,-0.845747
0.01,14.71,-0.542015,-0.840369
0.01,14.72,-0.550391,-0.834907
0.01,14.73,-0.558713,-0.829361
0.01,14.74,-0.566978,-0.823733
0.01,14.75,-0.575187,-0.818022
0.01,14.76,-0.583339,-0.812229
0.01,14.77,-0.591432,-0.806355
0.01,14.78,-0.599465,-0.800401
0.01,14.79,-0.607439,-0.794366
0.01,14.8,-0.615352,-0.788252
0.01,14.81,-0.623204,-0.782059
0.01,14.82,-0.630993,-0.775788
0.01,14.83,-0.63872,-0.76944
0.01,14.84,-0.646382,-0.763014
0.01,14.85,-0.65398,-0.756512
0.01,14.86,-0.661512,-0.749935
0.01,14.87,-0.668978,-0.743282
0.01,14.88,-0.676377,-0.736555
0.01,14.89,-0.683709,-0.729755
0.01,14.9,-0.690972,-0.722881
0.01,14.91,-0.698166,-0.715936
0.01,14.92,-0.705291,-0.708918
0.01,14.93,-0.712344,-0.70183
0.01,14.94,-0.719327,-0.694672
0.01,14.95,-0.726238,-0.687444
0.01,14.96,-0.733076,-0.680147
0.01,14.97,-0.73984,-0.672782
0.01,14.98,-0.746531,-0.665351
0.01,14.99,-0.753147,-0.657852
0.01,15,-0.759688,-0.650288
0.01,15.01,-0.766153,-0.642659
0.01,15.02,-0.772541,-0.634965
0.01,15.03,-0.778852,-0.627208
0.01,15.04,-0.785085,-0.619388
0.01,15.05,-0.791239,-0.611507
0.01,15.06,-0.797315,-0.603564
0.01,15.07,-0.80331,-0.595561
0.01,15.08,-0.809226,-0.587498
0.01,15.09,-0.81506,-0.579376
0.01,15.1,-0.820813,-0.571197
0.01,15.11,-0.826484,-0.56296
0.01,15.12,-0.832072,-0.554667
0.01,15.13,-0.837577,-0.546319
0.01,15.14,-0.842998,-0.537916
0.01,15.15,-0.848335,-0.529459
0.01,15.16,-0.853587,-0.52095
0.01,15.17,-0.858754,-0.512388
0.01,15.18,-0.863835,-0.503775
0.01,15.19,-0.868829,-0.495112
0.01,15.2,-0.873737,-0.486399
0.01,15.21,-0.878557,-0.477637
0.01,15.22,-0.88329,-0.468828
0.01,15.23,-0.887934,-0.459972
0.01,15.24,-0.892489,-0.451069
0.01,15.25,-0.896955,-0.442122
0.01,15.26,-0.901331,-0.433131
0.01,15.27,-0.905617,-0.424096
0.01,15.28,-0.909813,-0.415019
0.01,15.29,-0.913918,-0.4059
0.01,15.3,-0.917931,-0.396741
0.01,15.31,-0.921852,-0.387542
0.01,15.32,-0.925681,-0.378304
0.01,15.33,-0.929418,-0.369028
0.01,15.34,-0.933062,-0.359716
0.01,15.35,-0.936612,-0.350367
0.01,15.36,-0.940069,-0.340984
0.01,15.37,-0.943432,-0.331566
0.01,15.38,-0.9467,-0.322116
0.01,15.39,-0.949874,-0.312633
0.01,15.4,-0.952953,-0.303118
0.01,15.41,-0.955936,-0.293574
0.01,15.42,-0.958824,-0.284
0.01,15.43,-0.961616,-0.274398
0.01,15.44,-0.964312,-0.264768
0.01,15.45,-0.966912,-0.255112
0.01,15.46,-0.969414,-0.24543
0.01,15.47,-0.97182,-0.235724
0.01,15.48,-0.974129,-0.225994
0.01,15.49,-0.97634,-0.216242
0.01,15.5,-0.978453,-0.206467
0.01,15.51,-0.980469,-0.196673
0.01,15.52,-0.982387,-0.186858
0.01,15.53,-0.984206,-0.177025
0.01,15.54,-0.985927,-0.167175
0.01,15.55,-0.98755,-0.157307
0.01,15.56,-0.989073,-0.147424
0.01,15.57,-0.990498,-0.137526
0.01,15.58,-0.991824,-0.127614
0.01,15.59,-0.99305,-0.11769
0.01,15.6,-0.994178,-0.107754
0.01,15.61,-0.995205,-0.0978067
0.01,15.62,-0.996134,-0.0878499
0.01,15.63,-0.996962,-0.0778843
0.01,15.64,-0.997691,-0.067911
0.01,15.65,-0.998321,-0.0579308
0.01,15.66,-0.99885,-0.0479449
0.01,15.67,-0.999279,-0.0379541
0.01,15.68,-0.999609,-0.0279596
0.01,15.69,-0.999839,-0.0179623
0.01,15.7,-0.999968,-0.00796318
0.01,15.71,-0.999998,0.00203673
0.01,15.72,-0.999928,0.0120364
0.01,15.73,-0.999757,0.0220349
0.01,15.74,-0.999487,0.0320313
0.01,15.75,-0.999117,0.0420244
0.01,15.76,-0.998646,0.0520133
0.01,15.77,-0.998076,0.0619969
0.01,15.78,-0.997406,0.0719744
0.01,15.79,-0.996637,0.0819447
0.01,15.8,-0.995768,0.0919069
0.01,15.81,-0.994799,0.10186
0.01,15.82,-0.99373,0.111802
0.01,15.83,-0.992563,0.121734
0.01,15.84,-0.991296,0.131653
0.01,15.85,-0.98993,0.14156
0.01,15.86,-0.988465,0.151452
0.01,15.87,-0.986901,0.161329
0.01,15.88,-0.985238,0.171189
0.01,15.89,-0.983477,0.181033
0.01,15.9,-0.981618,0.190859
0.01,15.91,-0.97966,0.200665
0.01,15.92,-0.977604,0.210451
0.01,15.93,-0.975451,0.220217
0.01,15.94,-0.9732,0.22996
0.01,15.95,-0.970852,0.23968
0.01,15.96,-0.968407,0.249377
0.01,15.97,-0.965864,0.259048
0.01,15.98,-0.963226,0.268694
0.01,15.99,-0.960491,0.278312
0.01,16,-0.957659,0.287903
0.01,16.01,-0.954733,0.297465
0.01,16.02,-0.95171,0.306998
0.01,16.03,-0.948593,0.316499
0.01,16.04,-0.94538,0.325969
0.01,16.05,-0.942073,0.335407
0.01,16.06,-0.938672,0.34481
0.01,16.07,-0.935177,0.35418
0.01,16.08,-0.931589,0.363514
0.01,16.09,-0.927907,0.372811
0.01,16.1,-0.924133,0.382071
0.01,16.11,-0.920266,0.391293
0.01,16.12,-0.916307,0.400476
0.01,16.13,-0.912257,0.409619
0.01,16.14,-0.908115,0.418721
0.01,16.15,-0.903882,0.427781
0.01,16.16,-0.899559,0.436799
0.01,16.17,-0.895146,0.445772
0.01,16.18,-0.890644,0.454701
0.01,16.19,-0.886053,0.463585
0.01,16.2,-0.881372,0.472422
0.01,16.21,-0.876604,0.481212
0.01,16.22,-0.871748,0.489954
0.01,16.23,-0.866805,0.498647
0.01,16.24,-0.861776,0.50729
0.01,16.25,-0.85666,0.515882
0.01,16.26,-0.851458,0.524423
0.01,16.27,-0.846171,0.532911
0.01,16.28,-0.8408,0.541346
0.01,16.29,-0.835345,0.549726
0.01,16.3,-0.829806,0.558052
0.01,16.31,-0.824184,0.566322
0.01,16.32,-0.81848,0.574536
0.01,16.33,-0.812693,0.582692
0.01,16.34,-0.806826,0.590789
0.01,16.35,-0.800878,0.598828
0.01,16.36,-0.79485,0.606807
0.01,16.37,-0.788742,0.614725
0.01,16.38,-0.782555,0.622581
0.01,16.39,-0.77629,0.630375
0.01,16.4,-0.769948,0.638107
0.01,16.41,-0.763529,0.645774
0.01,16.42,-0.757033,0.653377
0.01,16.43,-0.750461,0.660915
0.01,16.44,-0.743815,0.668386
0.01,16.45,-0.737094,0.675791
0.01,16.46,-0.730299,0.683128
0.01,16.47,-0.723431,0.690396
0.01,16.48,-0.716491,0.697596
0.01,16.49,-0.70948,0.704726
0.01,16.5,-0.702397,0.711785
0.01,16.51,-0.695244,0.718774
0.01,16.52,-0.688022,0.72569
0.01,16.53,-0.680731,0.732534
0.01,16.54,-0.673371,0.739304
0.01,16.55,-0.665945,0.746001
0.01,16.56,-0.658452,0.752623
0.01,16.57,-0.650893,0.75917
0.01,16.58,-0.643268,0.765641
0.01,16.59,-0.63558,0.772035
0.01,16.6,-0.627828,0.778352
0.01,16.61,-0.620013,0.784591
0.01,16.62,-0.612136,0.790752
0.01,16.63,-0.604198,0.796834
0.01,16.64,-0.5962,0.802836
0.01,16.65,-0.588142,0.808758
0.01,16.66,-0.580025,0.814599
0.01,16.67,-0.57185,0.820358
0.01,16.68,-0.563618,0.826035
0.01,16.69,-0.55533,0.83163
0.01,16.7,-0.546986,0.837142
0.01,16.71,-0.538587,0.84257
0.01,16.72,-0.530135,0.847913
0.01,16.73,-0.521629,0.853172
0.01,16.74,-0.513072,0.858346
0.01,16.75,-0.504463,0.863433
0.01,16.76,-0.495803,0.868435
0.01,16.77,-0.487094,0.873349
0.01,16.78,-0.478337,0.878177
0.01,16.79,-0.469531,0.882916
0.01,16.8,-0.460679,0.887567
0.01,16.81,-0.45178,0.892129
0.01,16.82,-0.442836,0.896602
0.01,16.83,-0.433848,0.900986
0.01,16.84,-0.424817,0.905279
0.01,16.85,-0.415743,0.909482
0.01,16.86,-0.406628,0.913594
0.01,16.87,-0.397471,0.917615
0.01,16.88,-0.388276,0.921543
0.01,16.89,-0.379041,0.92538
0.01,16.9,-0.369768,0.929124
0.01,16.91,-0.360459,0.932775
0.01,16.92,-0.351113,0.936333
0.01,16.93,-0.341732,0.939797
0.01,16.94,-0.332317,0.943168
0.01,16.95,-0.322869,0.946444
0.01,16.96,-0.313389,0.949625
0.01,16.97,-0.303877,0.952711
0.01,16.98,-0.294335,0.955702
0.01,16.99,-0.284763,0.958598
0.01,17,-0.275163,0.961397
0.01,17.01,-0.265536,0.964101
0.01,17.02,-0.255882,0.966708
0.01,17.03,-0.246202,0.969219
0.01,17.04,-0.236498,0.971632
0.01,17.05,-0.22677,0.973948
0.01,17.06,-0.217019,0.976167
0.01,17.07,-0.207247,0.978289
0.01,17.08,-0.197453,0.980312
0.01,17.09,-0.187641,0.982238
0.01,17.1,-0.177809,0.984065
0.01,17.11,-0.16796,0.985794
0.01,17.12,-0.158094,0.987424
0.01,17.13,-0.148212,0.988956
0.01,17.14,-0.138315,0.990388
0.01,17.15,-0.128404,0.991722
0.01,17.16,-0.118481,0.992956
0.01,17.17,-0.108545,0.994092
0.01,17.18,-0.0985991,0.995127
0.01,17.19,-0.0886431,0.996063
0.01,17.2,-0.0786782,0.9969
0.01,17.21,-0.0687054,0.997637
0.01,17.22,-0.0587258,0.998274
0.01,17.23,-0.0487403,0.998811
0.01,17.24,-0.0387499,0.999249
0.01,17.25,-0.0287556,0.999586
0.01,17.26,-0.0187585,0.999824
0.01,17.27,-0.00875948,0.999962
0.01,17.28,0.0012404,0.999999
0.01,17.29,0.0112402,0.999937
0.01,17.3,0.0212388,0.999774
0.01,17.31,0.0312353,0.999512
0.01,17.32,0.0412287,0.99915
0.01,17.33,0.051218,0.998687
0.01,17.34,0.0612021,0.998125
0.01,17.35,0.0711802,0.997463
0.01,17.36,0.0811511,0.996702
0.01,17.37,0.0911139,0.99584
0.01,17.38,0.101068,0.99488
0.01,17.39,0.111011,0.993819
0.01,17.4,0.120944,0.992659
0.01,17.41,0.130864,0.9914
0.01,17.42,0.140771,0.990042
0.01,17.43,0.150664,0.988585
0.01,17.44,0.160543,0.987029
0.01,17.45,0.170405,0.985374
0.01,17.46,0.18025,0.983621
0.01,17.47,0.190077,0.981769
0.01,17.48,0.199885,0.979819
0.01,17.49,0.209673,0.977772
0.01,17.5,0.21944,0.975626
0.01,17.51,0.229185,0.973383
0.01,17.52,0.238907,0.971042
0.01,17.53,0.248606,0.968605
0.01,17.54,0.258279,0.96607
0.01,17.55,0.267927,0.963439
0.01,17.56,0.277548,0.960712
0.01,17.57,0.287141,0.957888
0.01,17.58,0.296705,0.954969
0.01,17.59,0.30624,0.951954
0.01,17.6,0.315744,0.948844
0.01,17.61,0.325216,0.94564
0.01,17.62,0.334656,0.94234
0.01,17.63,0.344063,0.938947
0.01,17.64,0.353435,0.935459
0.01,17.65,0.362772,0.931878
0.01,17.66,0.372072,0.928204
0.01,17.67,0.381335,0.924437
0.01,17.68,0.390561,0.920577
0.01,17.69,0.399747,0.916626
0.01,17.7,0.408893,0.912582
0.01,17.71,0.417998,0.908448
0.01,17.72,0.427061,0.904223
0.01,17.73,0.436082,0.899907
0.01,17.74,0.445059,0.895501
0.01,17.75,0.453992,0.891006
0.01,17.76,0.462879,0.886421
0.01,17.77,0.47172,0.881748
0.01,17.78,0.480514,0.876987
0.01,17.79,0.489259,0.872138
0.01,17.8,0.497956,0.867202
0.01,17.81,0.506603,0.862179
0.01,17.82,0.5152,0.85707
0.01,17.83,0.523744,0.851876
0.01,17.84,0.532237,0.846596
0.01,17.85,0.540676,0.841231
0.01,17.86,0.549061,0.835782
0.01,17.87,0.557391,0.83025
0.01,17.88,0.565666,0.824635
0.01,17.89,0.573884,0.818937
0.01,17.9,0.582044,0.813157
0.01,17.91,0.590147,0.807296
0.01,17.92,0.59819,0.801354
0.01,17.93,0.606173,0.795333
0.01,17.94,0.614096,0.789231
0.01,17.95,0.621958,0.783051
0.01,17.96,0.629757,0.776792
0.01,17.97,0.637493,0.770456
0.01,17.98,0.645166,0.764043
0.01,17.99,0.652774,0.757553
0.01,18,0.660317,0.750987
0.01,18.01,0.667793,0.744347
0.01,18.02,0.675203,0.737632
0.01,18.03,0.682546,0.730843
0.01,18.04,0.68982,0.723981
0.01,18.05,0.697025,0.717047
0.01,18.06,0.704161,0.710041
0.01,18.07,0.711226,0.702964
0.01,18.08,0.71822,0.695816
0.01,18.09,0.725142,0.688599
0.01,18.1,0.731991,0.681314
0.01,18.11,0.738768,0.67396
0.01,18.12,0.74547,0.666539
0.01,18.13,0.752098,0.659051
0.01,18.14,0.758651,0.651497
0.01,18.15,0.765128,0.643878
0.01,18.16,0.771529,0.636195
0.01,18.17,0.777852,0.628448
0.01,18.18,0.784097,0.620638
0.01,18.19,0.790264,0.612766
0.01,18.2,0.796352,0.604833
0.01,18.21,0.802361,0.596839
0.01,18.22,0.808289,0.588786
0.01,18.23,0.814136,0.580674
0.01,18.24,0.819902,0.572503
0.01,18.25,0.825586,0.564276
0.01,18.26,0.831188,0.555992
0.01,18.27,0.836706,0.547652
0.01,18.28,0.842141,0.539258
0.01,18.29,0.847491,0.53081
0.01,18.3,0.852757,0.522309
0.01,18.31,0.857937,0.513755
0.01,18.32,0.863031,0.50515
0.01,18.33,0.86804,0.496495
0.01,18.34,0.872961,0.48779
0.01,18.35,0.877795,0.479036
0.01,18.36,0.882542,0.470234
0.01,18.37,0.8872,0.461385
0.01,18.38,0.891769,0.45249
0.01,18.39,0.89625,0.44355
0.01,18.4,0.90064,0.434566
0.01,18.41,0.904941,0.425538
0.01,18.42,0.909151,0.416467
0.01,18.43,0.91327,0.407355
0.01,18.44,0.917298,0.398202
0.01,18.45,0.921234,0.389009
0.01,18.46,0.925078,0.379778
0.01,18.47,0.928829,0.370508
0.01,18.48,0.932488,0.361201
0.01,18.49,0.936053,0.351859
0.01,18.5,0.939525,0.342481
0.01,18.51,0.942903,0.333068
0.01,18.52,0.946186,0.323623
0.01,18.53,0.949375,0.314145
0.01,18.54,0.952469,0.304636
0.01,18.55,0.955468,0.295096
0.01,18.56,0.958371,0.285527
0.01,18.57,0.961178,0.275929
0.01,18.58,0.963889,0.266303
0.01,18.59,0.966504,0.256651
0.01,18.6,0.969022,0.246974
0.01,18.61,0.971443,0.237271
0.01,18.62,0.973768,0.227545
0.01,18.63,0.975994,0.217796
0.01,18.64,0.978123,0.208026
0.01,18.65,0.980155,0.198234
0.01,18.66,0.982088,0.188423
0.01,18.67,0.983923,0.178593
0.01,18.68,0.98566,0.168745
0.01,18.69,0.987298,0.15888
0.01,18.7,0.988837,0.148999
0.01,18.71,0.990278,0.139103
0.01,18.72,0.991619,0.129194
0.01,18.73,0.992862,0.119271
0.01,18.74,0.994005,0.109337
0.01,18.75,0.995048,0.0993915
0.01,18.76,0.995993,0.0894363
0.01,18.77,0.996837,0.079472
0.01,18.78,0.997582,0.0694998
0.01,18.79,0.998227,0.0595207
0.01,18.8,0.998772,0.0495356
0.01,18.81,0.999218,0.0395456
0.01,18.82,0.999563,0.0295516
0.01,18.83,0.999809,0.0195547
0.01,18.84,0.999954,0.00955578
0.01,18.85,1,-0.000444078
0.01,18.86,0.999945,-0.0104439
0.01,18.87,0.999791,-0.0204427
0.01,18.88,0.999537,-0.0304394
0.01,18.89,0.999182,-0.0404331
0.01,18.9,0.998728,-0.0504227
0.01,18.91,0.998174,-0.0604073
0.01,18.92,0.99752,-0.0703858
0.01,18.93,0.996766,-0.0803573
0.01,18.94,0.995913,-0.0903208
0.01,18.95,0.99496,-0.100275
0.01,18.96,0.993907,-0.11022
0.01,18.97,0.992755,-0.120153
0.01,18.98,0.991504,-0.130074
0.01,18.99,0.990154,-0.139983
0.01,19,0.988705,-0.149877
0.01,19.01,0.987156,-0.159757
0.01,19.02,0.98551,-0.16962
0.01,19.03,0.983764,-0.179466
0.01,19.04,0.98192,-0.189295
0.01,19.05,0.979978,-0.199105
0.01,19.06,0.977938,-0.208894
0.01,19.07,0.9758,-0.218663
0.01,19.08,0.973565,-0.22841
0.01,19.09,0.971232,-0.238134
0.01,19.1,0.968802,-0.247834
0.01,19.11,0.966276,-0.25751
0.01,19.12,0.963652,-0.267159
0.01,19.13,0.960933,-0.276782
0.01,19.14,0.958117,-0.286378
0.01,19.15,0.955205,-0.295944
0.01,19.16,0.952198,-0.305482
