tau,t,y,v
0.01,7.11,0.65374,-0.709927
0.01,7.12,0.646576,-0.716393
0.01,7.13,0.639348,-0.722786
0.01,7.14,0.632057,-0.729107
0.01,7.15,0.624704,-0.735354
0.01,7.16,0.617288,-0.741527
0.01,7.17,0.609812,-0.747625
0.01,7.18,0.602276,-0.753647
0.01,7.19,0.59468,-0.759594
0.01,7.2,0.587025,-0.765465
0.01,7.21,0.579312,-0.771258
0.01,7.22,0.571543,-0.776973
0.01,7.23,0.563717,-0.78261
0.01,7.24,0.555835,-0.788169
0.01,7.25,0.547898,-0.793648
0.01,7.26,0.539908,-0.799047
0.01,7.27,0.531864,-0.804365
0.01,7.28,0.523768,-0.809603
0.01,7.29,0.515621,-0.814759
0.01,7.3,0.507422,-0.819833
0.01,7.31,0.499174,-0.824825
0.01,7.32,0.490877,-0.829734
0.01,7.33,0.482531,-0.834559
0.01,7.34,0.474138,-0.839301
0.01,7.35,0.465699,-0.843958
0.01,7.36,0.457213,-0.84853
0.01,7.37,0.448683,-0.853017
0.01,7.38,0.440109,-0.857418
0.01,7.39,0.431492,-0.861733
0.01,7.4,0.422832,-0.865961
0.01,7.41,0.414131,-0.870102
0.01,7.42,0.405389,-0.874156
0.01,7.43,0.396608,-0.878122
0.01,7.44,0.387788,-0.882
0.01,7.45,0.37893,-0.885789
0.01,7.46,0.370035,-0.88949
0.01,7.47,0.361104,-0.893101
0.01,7.48,0.352138,-0.896622
0.01,7.49,0.343138,-0.900054
0.01,7.5,0.334104,-0.903395
0.01,7.51,0.325037,-0.906645
0.01,7.52,0.315939,-0.909804
0.01,7.53,0.30681,-0.912872
0.01,7.54,0.297652,-0.915849
0.01,7.55,0.288465,-0.918734
0.01,7.56,0.279249,-0.921526
0.01,7.57,0.270007,-0.924226
0.01,7.58,0.260739,-0.926834
0.01,7.59,0.251445,-0.929348
0.01,7.6,0.242128,-0.931769
0.01,7.61,0.232787,-0.934097
0.01,7.62,0.223423,-0.936331
0.01,7.63,0.214039,-0.938472
0.01,7.64,0.204633,-0.940518
0.01,7.65,0.195209,-0.94247
0.01,7.66,0.185765,-0.944328
0.01,7.67,0.176305,-0.946091
0.01,7.68,0.166827,-0.947759
0.01,7.69,0.157334,-0.949332
0.01,7.7,0.147826,-0.950811
0.01,7.71,0.138304,-0.952194
0.01,7.72,0.128769,-0.953481
0.01,7.73,0.119222,-0.954674
0.01,7.74,0.109664,-0.95577
0.01,7.75,0.100097,-0.956771
0.01,7.76,0.0905198,-0.957676
0.01,7.77,0.080935,-0.958486
0.01,7.78,0.071343,-0.959199
0.01,7.79,0.0617448,-0.959817
0.01,7.8,0.0521414,-0.960338
0.01,7.81,0.0425338,-0.960763
0.01,7.82,0.0329229,-0.961093
0.01,7.83,0.0233096,-0.961326
0.01,7.84,0.013695,-0.961463
0.01,7.85,0.00407996,-0.961504
0.01,7.86,-0.00553452,-0.961448
0.01,7.87,-0.0151475,-0.961297
0.01,7.88,-0.024758,-0.961049
0.01,7.89,-0.034365,-0.960705
0.01,7.9,-0.0439677,-0.960266
0.01,7.91,-0.053565,-0.95973
0.01,7.92,-0.063156,-0.959099
0.01,7.93,-0.0727397,-0.958371
0.01,7.94,-0.0823152,-0.957548
0.01,7.95,-0.0918815,-0.956629
0.01,7.96,-0.101438,-0.955615
0.01,7.97,-0.110983,-0.954505
0.01,7.98,-0.120516,-0.9533
0.01,7.99,-0.130036,-0.952
0.01,8,-0.139542,-0.950604
0.01,8.01,-0.149033,-0.949114
0.01,8.02,-0.158508,-0.947529
0.01,8.03,-0.167967,-0.945849
0.01,8.04,-0.177407,-0.944075
0.01,8.05,-0.186829,-0.942207
0.01,8.06,-0.196232,-0.940244
0.01,8.07,-0.205614,-0.938188
0.01,8.08,-0.214974,-0.936038
0.01,8.09,-0.224312,-0.933795
0.01,8.1,-0.233627,-0.931459
0.01,8.11,-0.242917,-0.92903
0.01,8.12,-0.252182,-0.926508
0.01,8.13,-0.261421,-0.923894
0.01,8.14,-0.270633,-0.921188
0.01,8.15,-0.279817,-0.918389
0.01,8.16,-0.288972,-0.9155
0.01,8.17,-0.298097,-0.912519
0.01,8.18,-0.307191,-0.909447
0.01,8.19,-0.316254,-0.906284
0.01,8.2,-0.325285,-0.903031
0.01,8.21,-0.334281,-0.899689
0.01,8.22,-0.343244,-0.896256
0.01,8.23,-0.352171,-0.892734
0.01,8.24,-0.361063,-0.889124
0.01,8.25,-0.369917,-0.885425
0.01,8.26,-0.378733,-0.881637
0.01,8.27,-0.387511,-0.877762
0.01,8.28,-0.396249,-0.8738
0.01,8.29,-0.404946,-0.86975
0.01,8.3,-0.413602,-0.865614
0.01,8.31,-0.422216,-0.861392
0.01,8.32,-0.430787,-0.857084
0.01,8.33,-0.439314,-0.852691
0.01,8.34,-0.447796,-0.848213
0.01,8.35,-0.456233,-0.843651
0.01,8.36,-0.464623,-0.839005
0.01,8.37,-0.472966,-0.834275
0.01,8.38,-0.48126,-0.829462
0.01,8.39,-0.489506,-0.824567
0.01,8.4,-0.497702,-0.81959
0.01,8.41,-0.505847,-0.814532
0.01,8.42,-0.513941,-0.809392
0.01,8.43,-0.521983,-0.804172
0.01,8.44,-0.529971,-0.798873
0.01,8.45,-0.537906,-0.793494
0.01,8.46,-0.545787,-0.788036
0.01,8.47,-0.553612,-0.7825
0.01,8.48,-0.561381,-0.776886
0.01,8.49,-0.569093,-0.771195
0.01,8.5,-0.576747,-0.765427
0.01,8.51,-0.584343,-0.759584
0.01,8.52,-0.591879,-0.753665
0.01,8.53,-0.599356,-0.747672
0.01,8.54,-0.606772,-0.741604
0.01,8.55,-0.614127,-0.735463
0.01,8.56,-0.621419,-0.729249
0.01,8.57,-0.628649,-0.722962
0.01,8.58,-0.635815,-0.716604
0.01,8.59,-0.642917,-0.710175
0.01,8.6,-0.649953,-0.703675
0.01,8.61,-0.656924,-0.697106
0.01,8.62,-0.663829,-0.690468
0.01,8.63,-0.670667,-0.683761
0.01,8.64,-0.677437,-0.676987
0.01,8.65,-0.684138,-0.670145
0.01,8.66,-0.69077,-0.663238
0.01,8.67,-0.697333,-0.656264
0.01,8.68,-0.703825,-0.649226
0.01,8.69,-0.710247,-0.642123
0.01,8.7,-0.716596,-0.634958
0.01,8.71,-0.722873,-0.627729
0.01,8.72,-0.729078,-0.620438
0.01,8.73,-0.735209,-0.613086
0.01,8.74,-0.741265,-0.605673
0.01,8.75,-0.747247,-0.598201
0.01,8.76,-0.753154,-0.590669
0.01,8.77,-0.758985,-0.583079
0.01,8.78,-0.764739,-0.575432
0.01,8.79,-0.770416,-0.567728
0.01,8.8,-0.776016,-0.559968
0.01,8.81,-0.781538,-0.552152
0.01,8.82,-0.786981,-0.544283
0.01,8.83,-0.792344,-0.536359
0.01,8.84,-0.797628,-0.528383
0.01,8.85,-0.802831,-0.520354
0.01,8.86,-0.807954,-0.512275
0.01,8.87,-0.812996,-0.504145
0.01,8.88,-0.817955,-0.495965
0.01,8.89,-0.822833,-0.487737
0.01,8.9,-0.827627,-0.479461
0.01,8.91,-0.832339,-0.471137
0.01,8.92,-0.836966,-0.462768
0.01,8.93,-0.84151,-0.454353
0.01,8.94,-0.845969,-0.445893
0.01,8.95,-0.850343,-0.43739
0.01,8.96,-0.854631,-0.428843
0.01,8.97,-0.858834,-0.420255
0.01,8.98,-0.86295,-0.411625
0.01,8.99,-0.86698,-0.402956
0.01,9,-0.870922,-0.394246
0.01,9.01,-0.874777,-0.385499
0.01,9.02,-0.878544,-0.376713
0.01,9.03,-0.882223,-0.367891
0.01,9.04,-0.885813,-0.359033
0.01,9.05,-0.889315,-0.35014
0.01,9.06,-0.892727,-0.341212
0.01,9.07,-0.896049,-0.332252
0.01,9.08,-0.899282,-0.323259
0.01,9.09,-0.902424,-0.314235
0.01,9.1,-0.905476,-0.30518
0.01,9.11,-0.908437,-0.296096
0.01,9.12,-0.911307,-0.286983
0.01,9.13,-0.914085,-0.277842
0.01,9.14,-0.916772,-0.268674
0.01,9.15,-0.919367,-0.25948
0.01,9.16,-0.921869,-0.250262
0.01,9.17,-0.92428,-0.241019
0.01,9.18,-0.926597,-0.231753
0.01,9.19,-0.928822,-0.222465
0.01,9.2,-0.930953,-0.213155
0.01,9.21,-0.932992,-0.203825
0.01,9.22,-0.934936,-0.194476
0.01,9.23,-0.936787,-0.185108
0.01,9.24,-0.938545,-0.175723
0.01,9.25,-0.940208,-0.166321
0.01,9.26,-0.941777,-0.156903
0.01,9.27,-0.943252,-0.14747
0.01,9.28,-0.944632,-0.138024
0.01,9.29,-0.945918,-0.128565
0.01,9.3,-0.947108,-0.119094
0.01,9.31,-0.948205,-0.109612
0.01,9.32,-0.949206,-0.10012
0.01,9.33,-0.950112,-0.0906184
0.01,9.34,-0.950923,-0.0811092
0.01,9.35,-0.951639,-0.0715928
0.01,9.36,-0.95226,-0.0620702
0.01,9.37,-0.952785,-0.0525424
0.01,9.38,-0.953215,-0.0430102
0.01,9.39,-0.95355,-0.0334747
0.01,9.4,-0.953789,-0.0239368
0.01,9.41,-0.953933,-0.0143975
0.01,9.42,-0.953982,-0.00485766
0.01,9.43,-0.953935,0.00468169
0.01,9.44,-0.953793,0.0142196
0.01,9.45,-0.953555,0.0237552
0.01,9.46,-0.953222,0.0332874
0.01,9.47,-0.952794,0.0428153
0.01,9.48,-0.952271,0.052338
0.01,9.49,-0.951652,0.0618546
0.01,9.5,-0.950939,0.071364
0.01,9.51,-0.95013,0.0808653
0.01,9.52,-0.949226,0.0903575
0.01,9.53,-0.948228,0.0998398
0.01,9.54,-0.947135,0.109311
0.01,9.55,-0.945947,0.118771
0.01,9.56,-0.944665,0.128217
0.01,9.57,-0.943289,0.13765
0.01,9.58,-0.941818,0.147068
0.01,9.59,-0.940253,0.156471
0.01,9.6,-0.938595,0.165857
0.01,9.61,-0.936842,0.175225
0.01,9.62,-0.934997,0.184575
0.01,9.63,-0.933058,0.193906
0.01,9.64,-0.931025,0.203216
0.01,9.65,-0.9289,0.212505
0.01,9.66,-0.926683,0.221772
0.01,9.67,-0.924372,0.231016
0.01,9.68,-0.92197,0.240235
0.01,9.69,-0.919476,0.24943
0.01,9.7,-0.91689,0.258599
0.01,9.71,-0.914212,0.267741
0.01,9.72,-0.911444,0.276856
0.01,9.73,-0.908584,0.285941
0.01,9.74,-0.905634,0.294998
0.01,9.75,-0.902594,0.304024
0.01,9.76,-0.899464,0.313018
0.01,9.77,-0.896244,0.321981
0.01,9.78,-0.892935,0.33091
0.01,9.79,-0.889537,0.339805
0.01,9.8,-0.88605,0.348666
0.01,9.81,-0.882476,0.357491
0.01,9.82,-0.878813,0.366279
0.01,9.83,-0.875062,0.375029
0.01,9.84,-0.871225,0.383742
0.01,9.85,-0.867301,0.392415
0.01,9.86,-0.86329,0.401048
0.01,9.87,-0.859194,0.40964
0.01,9.88,-0.855012,0.41819
0.01,9.89,-0.850745,0.426697
0.01,9.9,-0.846394,0.435161
0.01,9.91,-0.841958,0.443581
0.01,9.92,-0.837438,0.451955
0.01,9.93,-0.832835,0.460283
0.01,9.94,-0.82815,0.468565
0.01,9.95,-0.823382,0.476799
0.01,9.96,-0.818532,0.484984
0.01,9.97,-0.813601,0.49312
0.01,9.98,-0.808589,0.501206
0.01,9.99,-0.803496,0.509241
0.01,10,-0.798324,0.517224
0.01,10.01,-0.793072,0.525155
0.01,10.02,-0.787742,0.533032
0.01,10.03,-0.782334,0.540856
0.01,10.04,-0.776847,0.548624
0.01,10.05,-0.771284,0.556337
0.01,10.06,-0.765644,0.563993
0.01,10.07,-0.759928,0.571593
0.01,10.08,-0.754137,0.579134
0.01,10.09,-0.748271,0.586617
0.01,10.1,-0.74233,0.59404
0.01,10.11,-0.736316,0.601403
0.01,10.12,-0.730229,0.608705
0.01,10.13,-0.72407,0.615946
0.01,10.14,-0.717838,0.623125
0.01,10.15,-0.711536,0.63024
0.01,10.16,-0.705163,0.637292
0.01,10.17,-0.69872,0.644279
0.01,10.18,-0.692208,0.651201
0.01,10.19,-0.685628,0.658057
0.01,10.2,-0.678979,0.664847
0.01,10.21,-0.672264,0.67157
0.01,10.22,-0.665481,0.678224
0.01,10.23,-0.658633,0.684811
0.01,10.24,-0.65172,0.691328
0.01,10.25,-0.644742,0.697775
0.01,10.26,-0.637701,0.704152
0.01,10.27,-0.630596,0.710458
0.01,10.28,-0.623429,0.716693
0.01,10.29,-0.616201,0.722855
0.01,10.3,-0.608911,0.728944
0.01,10.31,-0.601562,0.734959
0.01,10.32,-0.594153,0.740901
0.01,10.33,-0.586685,0.746768
0.01,10.34,-0.579159,0.752559
0.01,10.35,-0.571577,0.758275
0.01,10.36,-0.563937,0.763914
0.01,10.37,-0.556243,0.769477
0.01,10.38,-0.548493,0.774962
0.01,10.39,-0.540689,0.780369
0.01,10.4,-0.532832,0.785697
0.01,10.41,-0.524923,0.790946
0.01,10.42,-0.516962,0.796116
0.01,10.43,-0.50895,0.801205
0.01,10.44,-0.500888,0.806214
0.01,10.45,-0.492776,0.811142
0.01,10.46,-0.484616,0.815988
0.01,10.47,-0.476409,0.820752
0.01,10.48,-0.468154,0.825434
0.01,10.49,-0.459854,0.830032
0.01,10.5,-0.451509,0.834547
0.01,10.51,-0.443119,0.838979
0.01,10.52,-0.434686,0.843325
0.01,10.53,-0.42621,0.847587
0.01,10.54,-0.417692,0.851764
0.01,10.55,-0.409133,0.855856
0.01,10.56,-0.400535,0.859861
0.01,10.57,-0.391897,0.86378
0.01,10.58,-0.383221,0.867612
0.01,10.59,-0.374507,0.871357
0.01,10.6,-0.365757,0.875015
0.01,10.61,-0.356971,0.878585
0.01,10.62,-0.348151,0.882066
0.01,10.63,-0.339296,0.885459
0.01,10.64,-0.330408,0.888763
0.01,10.65,-0.321489,0.891978
0.01,10.66,-0.312538,0.895103
0.01,10.67,-0.303556,0.898139
0.01,10.68,-0.294545,0.901084
0.01,10.69,-0.285506,0.90394
0.01,10.7,-0.276439,0.906704
0.01,10.71,-0.267345,0.909377
0.01,10.72,-0.258226,0.91196
0.01,10.73,-0.249081,0.91445
0.01,10.74,-0.239913,0.91685
0.01,10.75,-0.230721,0.919157
0.01,10.76,-0.221507,0.921372
0.01,10.77,-0.212272,0.923495
0.01,10.78,-0.203017,0.925525
0.01,10.79,-0.193742,0.927462
0.01,10.8,-0.184449,0.929307
0.01,10.81,-0.175139,0.931058
0.01,10.82,-0.165812,0.932716
0.01,10.83,-0.156469,0.934281
0.01,10.84,-0.147111,0.935752
0.01,10.85,-0.13774,0.937129
0.01,10.86,-0.128356,0.938413
0.01,10.87,-0.11896,0.939603
0.01,10.88,-0.109553,0.940698
0.01,10.89,-0.100136,0.941699
0.01,10.9,-0.0907099,0.942607
0.01,10.91,-0.0812757,0.943419
0.01,10.92,-0.0718343,0.944138
0.01,10.93,-0.0623867,0.944761
0.01,10.94,-0.0529338,0.945291
0.01,10.95,-0.0434765,0.945726
0.01,10.96,-0.0340159,0.946066
0.01,10.97,-0.0245528,0.946311
0.01,10.98,-0.0150881,0.946462
0.01,10.99,-0.00562295,0.946518
0.01,11,0.00384185,0.94648
0.01,11.01,0.0133053,0.946347
0.01,11.02,0.0227665,0.946119
0.01,11.03,0.0322245,0.945797
0.01,11.04,0.0416783,0.94538
0.01,11.05,0.051127,0.944869
0.01,11.06,0.0605696,0.944263
0.01,11.07,0.0700052,0.943563
0.01,11.08,0.0794329,0.942769
0.01,11.09,0.0888517,0.94188
0.01,11.1,0.0982607,0.940898
0.01,11.11,0.107659,0.939821
0.01,11.12,0.117045,0.938651
0.01,11.13,0.126419,0.937386
0.01,11.14,0.13578,0.936029
0.01,11.15,0.145125,0.934577
0.01,11.16,0.154456,0.933033
0.01,11.17,0.16377,0.931395
0.01,11.18,0.173066,0.929665
0.01,11.19,0.182345,0.927841
0.01,11.2,0.191604,0.925925
0.01,11.21,0.200843,0.923917
0.01,11.22,0.210061,0.921816
0.01,11.23,0.219257,0.919623
0.01,11.24,0.228431,0.917339
0.01,11.25,0.237581,0.914963
0.01,11.26,0.246705,0.912496
0.01,11.27,0.255805,0.909938
0.01,11.28,0.264878,0.907289
0.01,11.29,0.273923,0.90455
0.01,11.3,0.28294,0.901721
0.01,11.31,0.291928,0.898802
0.01,11.32,0.300886,0.895793
0.01,11.33,0.309813,0.892695
0.01,11.34,0.318708,0.889507
0.01,11.35,0.327571,0.886232
0.01,11.36,0.336399,0.882868
0.01,11.37,0.345194,0.879416
0.01,11.38,0.353952,0.875876
0.01,11.39,0.362675,0.87225
0.01,11.4,0.37136,0.868536
0.01,11.41,0.380008,0.864736
0.01,11.42,0.388616,0.86085
0.01,11.43,0.397185,0.856878
0.01,11.44,0.405713,0.852821
0.01,11.45,0.4142,0.848679
0.01,11.46,0.422644,0.844452
0.01,11.47,0.431046,0.840142
0.01,11.48,0.439403,0.835748
0.01,11.49,0.447716,0.831271
0.01,11.5,0.455983,0.826711
0.01,11.51,0.464204,0.822069
0.01,11.52,0.472377,0.817345
0.01,11.53,0.480503,0.81254
0.01,11.54,0.488579,0.807654
0.01,11.55,0.496606,0.802688
0.01,11.56,0.504582,0.797642
0.01,11.57,0.512508,0.792517
0.01,11.58,0.520381,0.787313
0.01,11.59,0.528201,0.782031
0.01,11.6,0.535968,0.776672
0.01,11.61,0.54368,0.771235
0.01,11.62,0.551337,0.765722
0.01,11.63,0.558939,0.760132
0.01,11.64,0.566483,0.754467
0.01,11.65,0.573971,0.748728
0.01,11.66,0.5814,0.742914
0.01,11.67,0.58877,0.737026
0.01,11.68,0.596081,0.731065
0.01,11.69,0.603331,0.725032
0.01,11.7,0.61052,0.718927
0.01,11.71,0.617648,0.71275
0.01,11.72,0.624713,0.706503
0.01,11.73,0.631715,0.700186
0.01,11.74,0.638653,0.693799
0.01,11.75,0.645526,0.687344
0.01,11.76,0.652334,0.680821
0.01,11.77,0.659077,0.67423
0.01,11.78,0.665752,0.667572
0.01,11.79,0.672361,0.660849
0.01,11.8,0.678901,0.65406
0.01,11.81,0.685373,0.647206
0.01,11.82,0.691776,0.640288
0.01,11.83,0.698109,0.633307
0.01,11.84,0.704372,0.626263
0.01,11.85,0.710564,0.619158
0.01,11.86,0.716684,0.611991
0.01,11.87,0.722731,0.604764
0.01,11.88,0.728706,0.597477
0.01,11.89,0.734607,0.590131
0.01,11.9,0.740434,0.582726
0.01,11.91,0.746187,0.575264
0.01,11.92,0.751865,0.567746
0.01,11.93,0.757466,0.560171
0.01,11.94,0.762992,0.552541
0.01,11.95,0.76844,0.544857
0.01,11.96,0.773811,0.537119
0.01,11.97,0.779105,0.529328
0.01,11.98,0.78432,0.521484
0.01,11.99,0.789455,0.51359
0.01,12,0.794512,0.505645
0.01,12.01,0.799488,0.49765
0.01,12.02,0.804384,0.489606
0.01,12.03,0.8092,0.481514
0.01,12.04,0.813933,0.473375
0.01,12.05,0.818585,0.465189
0.01,12.06,0.823155,0.456957
0.01,12.07,0.827642,0.448681
0.01,12.08,0.832045,0.44036
0.01,12.09,0.836365,0.431997
0.01,12.1,0.840601,0.423591
0.01,12.11,0.844753,0.415143
0.01,12.12,0.848819,0.406655
0.01,12.13,0.8528,0.398127
0.01,12.14,0.856696,0.38956
0.01,12.15,0.860506,0.380955
0.01,12.16,0.864229,0.372313
0.01,12.17,0.867865,0.363634
0.01,12.18,0.871414,0.35492
0.01,12.19,0.874876,0.346171
0.01,12.2,0.87825,0.337389
0.01,12.21,0.881536,0.328573
0.01,12.22,0.884733,0.319726
0.01,12.23,0.887841,0.310848
0.01,12.24,0.890861,0.301939
0.01,12.25,0.893791,0.293001
0.01,12.26,0.896631,0.284035
0.01,12.27,0.899381,0.275041
0.01,12.28,0.902042,0.26602
0.01,12.29,0.904611,0.256974
0.01,12.3,0.90709,0.247903
0.01,12.31,0.909478,0.238809
0.01,12.32,0.911775,0.229691
0.01,12.33,0.913981,0.220551
0.01,12.34,0.916095,0.21139
0.01,12.35,0.918117,0.202209
0.01,12.36,0.920047,0.193009
0.01,12.37,0.921885,0.18379
0.01,12.38,0.92363,0.174553
0.01,12.39,0.925283,0.165301
0.01,12.4,0.926844,0.156032
0.01,12.41,0.928311,0.146749
0.01,12.42,0.929686,0.137452
0.01,12.43,0.930967,0.128142
0.01,12.44,0.932155,0.118821
0.01,12.45,0.93325,0.109488
0.01,12.46,0.934252,0.100146
0.01,12.47,0.93516,0.0907943
0.01,12.48,0.935974,0.0814345
0.01,12.49,0.936695,0.0720676
0.01,12.5,0.937322,0.0626944
0.01,12.51,0.937855,0.0533158
0.01,12.52,0.938294,0.0439329
0.01,12.53,0.93864,0.0345465
0.01,12.54,0.938891,0.0251576
0.01,12.55,0.939049,0.0157671
0.01,12.56,0.939113,0.00637597
0.01,12.57,0.939082,-0.00301485
0.01,12.58,0.938958,-0.0124044
0.01,12.59,0.93874,-0.0217918
0.01,12.6,0.938429,-0.0311761
0.01,12.61,0.938023,-0.0405564
0.01,12.62,0.937524,-0.0499316
0.01,12.63,0.936931,-0.0593009
0.01,12.64,0.936244,-0.0686633
0.01,12.65,0.935464,-0.078018
0.01,12.66,0.93459,-0.0873639
0.01,12.67,0.933623,-0.0967001
0.01,12.68,0.932563,-0.106026
0.01,12.69,0.93141,-0.11534
0.01,12.7,0.930163,-0.124641
0.01,12.71,0.928824,-0.13393
0.01,12.72,0.927392,-0.143204
0.01,12.73,0.925867,-0.152462
0.01,12.74,0.92425,-0.161705
0.01,12.75,0.922541,-0.17093
0.01,12.76,0.92074,-0.180138
0.01,12.77,0.918846,-0.189326
0.01,12.78,0.916861,-0.198495
0.01,12.79,0.914785,-0.207643
0.01,12.8,0.912617,-0.216769
0.01,12.81,0.910359,-0.225872
0.01,12.82,0.908009,-0.234952
0.01,12.83,0.905569,-0.244008
0.01,12.84,0.903039,-0.253038
0.01,12.85,0.900418,-0.262043
0.01,12.86,0.897708,-0.27102
0.01,12.87,0.894908,-0.279969
0.01,12.88,0.892019,-0.288889
0.01,12.89,0.889042,-0.297779
0.01,12.9,0.885975,-0.306639
0.01,12.91,0.882821,-0.315467
0.01,12.92,0.879578,-0.324263
0.01,12.93,0.876248,-0.333026
0.01,12.94,0.87283,-0.341754
0.01,12.95,0.869326,-0.350447
0.01,12.96,0.865735,-0.359105
0.01,12.97,0.862057,-0.367725
0.01,12.98,0.858294,-0.376308
0.01,12.99,0.854446,-0.384853
0.01,13,0.850512,-0.393358
0.01,13.01,0.846494,-0.401823
0.01,13.02,0.842391,-0.410246
0.01,13.03,0.838205,-0.418629
0.01,13.04,0.833935,-0.426968
0.01,13.05,0.829583,-0.435264
0.01,13.06,0.825148,-0.443515
0.01,13.07,0.82063,-0.451722
0.01,13.08,0.816032,-0.459882
0.01,13.09,0.811352,-0.467995
0.01,13.1,0.806591,-0.476061
0.01,13.11,0.80175,-0.484079
0.01,13.12,0.79683,-0.492047
0.01,13.13,0.79183,-0.499965
0.01,13.14,0.786752,-0.507833
0.01,13.15,0.781595,-0.515649
0.01,13.16,0.776361,-0.523412
0.01,13.17,0.77105,-0.531123
0.01,13.18,0.765662,-0.53878
0.01,13.19,0.760198,-0.546382
0.01,13.2,0.754659,-0.553928
0.01,13.21,0.749045,-0.561419
0.01,13.22,0.743356,-0.568852
0.01,13.23,0.737594,-0.576228
0.01,13.24,0.731759,-0.583546
0.01,13.25,0.725851,-0.590804
0.01,13.26,0.719871,-0.598003
0.01,13.27,0.713819,-0.605141
0.01,13.28,0.707697,-0.612218
0.01,13.29,0.701505,-0.619233
0.01,13.3,0.695243,-0.626186
0.01,13.31,0.688912,-0.633075
0.01,13.32,0.682513,-0.6399
0.01,13.33,0.676046,-0.64666
0.01,13.34,0.669513,-0.653355
0.01,13.35,0.662913,-0.659985
0.01,13.36,0.656248,-0.666547
0.01,13.37,0.649517,-0.673042
0.01,13.38,0.642722,-0.679469
0.01,13.39,0.635864,-0.685828
0.01,13.4,0.628943,-0.692117
0.01,13.41,0.62196,-0.698337
0.01,13.42,0.614915,-0.704486
0.01,13.43,0.607809,-0.710564
0.01,13.44,0.600643,-0.716571
0.01,13.45,0.593418,-0.722505
0.01,13.46,0.586135,-0.728366
0.01,13.47,0.578793,-0.734154
0.01,13.48,0.571395,-0.739868
0.01,13.49,0.563939,-0.745508
0.01,13.5,0.556429,-0.751072
0.01,13.51,0.548863,-0.75656
0.01,13.52,0.541243,-0.761973
0.01,13.53,0.53357,-0.767309
0.01,13.54,0.525845,-0.772567
0.01,13.55,0.518067,-0.777748
0.01,13.56,0.510239,-0.78285
0.01,13.57,0.50236,-0.787874
0.01,13.58,0.494432,-0.792818
0.01,13.59,0.486455,-0.797683
0.01,13.6,0.47843,-0.802467
0.01,13.61,0.470359,-0.80717
0.01,13.62,0.462241,-0.811793
0.01,13.63,0.454077,-0.816334
0.01,13.64,0.445869,-0.820792
0.01,13.65,0.437618,-0.825168
0.01,13.66,0.429323,-0.829462
0.01,13.67,0.420986,-0.833672
0.01,13.68,0.412608,-0.837798
0.01,13.69,0.40419,-0.84184
0.01,13.7,0.395732,-0.845797
0.01,13.71,0.387235,-0.849669
0.01,13.72,0.378701,-0.853456
0.01,13.73,0.370129,-0.857158
0.01,13.74,0.361521,-0.860773
0.01,13.75,0.352878,-0.864302
0.01,13.76,0.344201,-0.867744
0.01,13.77,0.33549,-0.871098
0.01,13.78,0.326746,-0.874366
0.01,13.79,0.317971,-0.877546
0.01,13.8,0.309165,-0.880637
0.01,13.81,0.300328,-0.883641
0.01,13.82,0.291463,-0.886555
0.01,13.83,0.282569,-0.889381
0.01,13.84,0.273648,-0.892117
0.01,13.85,0.2647,-0.894764
0.01,13.86,0.255727,-0.897322
0.01,13.87,0.246729,-0.899789
0.01,13.88,0.237707,-0.902166
0.01,13.89,0.228663,-0.904453
0.01,13.9,0.219596,-0.906649
0.01,13.91,0.210509,-0.908754
0.01,13.92,0.201401,-0.910768
0.01,13.93,0.192274,-0.91269
0.01,13.94,0.183129,-0.914522
0.01,13.95,0.173966,-0.916261
0.01,13.96,0.164787,-0.917909
0.01,13.97,0.155592,-0.919465
0.01,13.98,0.146383,-0.920929
0.01,13.99,0.13716,-0.922301
0.01,14,0.127924,-0.92358
0.01,14.01,0.118677,-0.924767
0.01,14.02,0.109418,-0.925861
0.01,14.03,0.100149,-0.926862
0.01,14.04,0.0908718,-0.927771
0.01,14.05,0.0815859,-0.928587
0.01,14.06,0.0722928,-0.92931
0.01,14.07,0.0629934,-0.92994
0.01,14.08,0.0536886,-0.930477
0.01,14.09,0.0443794,-0.93092
0.01,14.1,0.0350667,-0.931271
0.01,14.11,0.0257514,-0.931529
0.01,14.12,0.0164345,-0.931693
0.01,14.13,0.00711687,-0.931764
0.01,14.14,-0.00220055,-0.931742
0.01,14.15,-0.0115168,-0.931627
0.01,14.16,-0.020831,-0.931419
0.01,14.17,-0.0301422,-0.931117
0.01,14.18,-0.0394494,-0.930723
0.01,14.19,-0.0487518,-0.930235
0.01,14.2,-0.0580483,-0.929655
0.01,14.21,-0.0673381,-0.928981
0.01,14.22,-0.0766203,-0.928215
0.01,14.23,-0.0858938,-0.927356
0.01,14.24,-0.0951579,-0.926405
0.01,14.25,-0.104411,-0.92536
0.01,14.26,-0.113654,-0.924224
0.01,14.27,-0.122884,-0.922995
0.01,14.28,-0.1321,-0.921674
0.01,14.29,-0.141303,-0.920261
0.01,14.3,-0.150491,-0.918756
0.01,14.31,-0.159662,-0.91716
0.01,14.32,-0.168817,-0.915471
0.01,14.33,-0.177954,-0.913692
0.01,14.34,-0.187072,-0.911821
0.01,14.35,-0.196171,-0.909859
0.01,14.36,-0.205249,-0.907807
0.01,14.37,-0.214305,-0.905664
0.01,14.38,-0.22334,-0.90343
0.01,14.39,-0.232351,-0.901107
0.01,14.4,-0.241338,-0.898694
